compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
50-00-0,4.778530369,0,2.699349123,1.875440382,0,4.778530369,0,2.699349123,0,3.079560364,6.778530369,0,0,0,0.199344832,0.019176284,0.189087216,0.122685416,0.019176284,0.199344832,0.019176284,0.189087216,0.019176284,0.213373043,0.051509676,0.019176284,0.019176284,0.019176284
50-02-2,7.999998672,5.417711333,0,7.002737985,0,0,0,0,0,0,0,0,0,4,0.126975012,0.209953727,0.000555239,0.198968229,0.000555239,0.000555239,0.000555239,0.000555239,0.000555239,0.000555239,0.000555239,0.000555239,0.000555239,0.110870864
50-06-6,3.365934031,0,4.666964026,6.365934031,0,0,0,0,0,4.189842772,4.000446046,0,0,0,0.210009449,0.000125094,0.348903873,0.093169635,0.000125094,0.000125094,0.000125094,0.000125094,0.000125094,0.337509456,0.317123984,0.000125094,0.000125094,0.000125094
50-07-7,0,0,0,6.223146652,0,4.301029086,0,6.922116656,0,4.301029086,0,0,0,0,8.13E-05,8.13E-05,8.13E-05,0.25036112,8.13E-05,0.207776024,8.13E-05,0.16113098,8.13E-05,0.207776024,8.13E-05,8.13E-05,8.13E-05,8.13E-05
50-18-0,3.814726088,0,4.319876067,3.814726088,0,4.620906062,0,0,0,4.999999002,4.319876067,0,0,0,0.480282942,8.44E-20,0.865013968,0.480282942,8.44E-20,0.694247464,8.44E-20,8.44E-20,8.44E-20,0.287072913,0.865013968,8.44E-20,8.44E-20,8.44E-20
50-28-2,8.301028401,7.43518542,6.43518542,11.99999841,5.43518542,6.43518542,0,6.301028401,3.999998406,5.037245411,4.833125429,0,0,0,0.133528422,0.16450417,0.174791191,0.010713572,0.153085262,0.174791191,0.002536164,0.173647483,0.09028655,0.13761726,0.128761752,0.002536164,0.002536164,0.002536164
50-29-3,5.657576829,0,8.549604111,3.496525667,8.868362874,7.646514124,0,6.379342396,0,0,6.549604111,0,0,6.549604111,0.19276429,0.000106959,0.130997376,0.039927113,0.105423516,0.200788813,0.000106959,0.228676845,0.000106959,0.000106959,0.23199102,0.000106959,0.000106959,0.23199102
50-32-8,6.879425208,0,10.10091273,9.401942726,5.702972721,6.999999139,0,5.401942726,7.999999139,3.924821471,3.004002717,0,0,0,0.16773598,0.003398602,0.056373746,0.083646561,0.157102762,0.166515425,0.003398602,0.148455093,0.141753814,0.08886125,0.052945529,0.003398602,0.003398602,0.003398602
50-67-9,0,0,10.24604928,3.999998768,0,0,0,4.999998768,0,3.999998768,0,0,0,0,0.020248739,0.020248739,0.044487097,0.110966382,0.020248739,0.020248739,0.020248739,0.128453151,0.020248739,0.110966382,0.020248739,0.020248739,0.020248739,0.020248739
50-78-2,0,0,5.255657891,4.818155689,0,6.255657891,0,0,0,0,3.954627895,0,0,0,3.34E-07,3.34E-07,0.409167993,0.402553763,3.34E-07,0.193763107,3.34E-07,3.34E-07,3.34E-07,3.34E-07,0.211103958,3.34E-07,3.34E-07,3.34E-07
50-81-7,0,0,3.99999926,1.94479249,0,3.546852481,0,4.301029256,0,3.99999926,0,0,0,0,0.000334763,0.000334763,0.379631226,0.09752368,0.000334763,0.423716331,0.000334763,0.310488186,0.000334763,0.379631226,0.000334763,0.000334763,0.000334763,0.000334763
51-03-6,4.529485536,0,6.052364281,7.529485536,4.830515532,0,0,0,0,0,5.522877205,0,0,0,0.207898096,3.35E-06,0.321226682,0.101446447,0.258204932,3.35E-06,3.35E-06,3.35E-06,3.35E-06,3.35E-06,0.332876959,3.35E-06,3.35E-06,3.35E-06
51-28-5,5.096909541,0,4.773710966,4.26507266,0,0,0,0,0,0,5.26507266,0,0,0,0.774602936,3.89E-27,0.892787832,0.374601692,3.89E-27,3.89E-27,3.89E-27,3.89E-27,3.89E-27,3.89E-27,0.581270802,3.89E-27,3.89E-27,3.89E-27
51-43-4,3.262941115,0,0,3.999998815,0,0,5.405608619,5.999998815,0,0,0,0,0,0,0.170050225,0.000321506,0.000321506,0.275712008,0.000321506,0.000321506,0.267098625,0.180891435,0.000321506,0.000321506,0.000321506,0.000321506,0.000321506,0.000321506
51-48-9,7.999999776,0,5.890350699,9.999999776,0,0,0,0,0,0,0,0,0,0,0.194095343,0.00010652,0.116710349,0.118804377,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652,0.00010652
51-61-6,0,0,2.999998866,3.999998866,0,0,0,0,0,3.999998866,0,0,0,0,1.21E-09,1.21E-09,0.354765222,0.584908967,1.21E-09,1.21E-09,1.21E-09,1.21E-09,1.21E-09,0.584908967,1.21E-09,1.21E-09,1.21E-09,1.21E-09
52-53-9,0,0,4.301028563,6.226273501,0,5.301028563,0,4.999998567,0,0,0,0,0,3.999998567,4.98E-08,4.98E-08,0.341333038,0.161916719,4.98E-08,0.42279143,4.98E-08,0.454507584,4.98E-08,4.98E-08,4.98E-08,4.98E-08,4.98E-08,0.248109319
52-68-6,0,0,10.41067198,7.486392692,0,0,0,0,0,4.410671978,2.933550723,0,0,0,0.019846517,0.019846517,0.056108487,0.112647201,0.019846517,0.019846517,0.019846517,0.019846517,0.019846517,0.101873506,0.071641485,0.019846517,0.019846517,0.019846517
54-11-5,6.733020621,0,0,4.602058385,0,0,4.528900639,0,0,0,2.008772318,0,0,0,0.103874193,0.014243246,0.014243246,0.205979105,0.014243246,0.014243246,0.206372188,0.014243246,0.014243246,0.014243246,0.091841411,0.014243246,0.014243246,0.014243246
54-21-7,0,0,2.043035536,5.204403539,0,0,3.204403539,0,0,0,0,0,0,3.426252288,0.008962381,0.008962381,0.168230196,0.126409918,0.008962381,0.008962381,0.299241059,0.008962381,0.008962381,0.008962381,0.008962381,0.008962381,0.008962381,0.305303294
54-31-9,0,0,0,5.999999475,2.820519738,4.519489742,0,0,0,0,7.519489742,0,0,0,0.006894256,0.006894256,0.006894256,0.183747124,0.097669432,0.186787373,0.006894256,0.006894256,0.006894256,0.006894256,0.102891343,0.006894256,0.006894256,0.006894256
55-38-9,4.444545196,0,9.046605187,5.690962137,0,4.581222336,0,0,0,0,5.745575192,0,0,0,0.157827946,0.001391335,0.051319714,0.213204763,0.001391335,0.166738163,0.001391335,0.001391335,0.001391335,0.001391335,0.213823846,0.001391335,0.001391335,0.001391335
56-23-5,0,0,4.300530552,4.789081268,5.885991281,0,0,0,0,0,0,0,0,0,3.05E-09,3.05E-09,0.341944074,0.476250926,0.26795173,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09
56-38-2,0,0,8.288186753,6.473051936,9.288186753,0,0,8.561188025,0,4.464278012,5.464278012,0,0,0,0.000221021,0.000221021,0.171242639,0.197726722,0.10780507,0.000221021,0.000221021,0.155056241,0.000221021,0.08141245,0.14528592,0.000221021,0.000221021,0.000221021
56-49-5,0,0,6.12768358,4.12768358,2.301029996,0,0,0,0,0,0,0,0,0,0.019079535,0.019079535,0.124557768,0.208340893,0.128374117,0.019079535,0.019079535,0.019079535,0.019079535,0.019079535,0.019079535,0.019079535,0.019079535,0.019079535
56-53-1,8.428709368,0,7.428709368,5.999998705,0,0,0,0,0,6.729739363,0,0,0,0,0.178973193,1.68E-11,0.371511557,0.208618573,1.68E-11,1.68E-11,1.68E-11,1.68E-11,1.68E-11,0.355480089,1.68E-11,1.68E-11,1.68E-11,1.68E-11
56-75-7,0,0,5.208350242,4.208350242,0,0,0,2.942247959,0,0,4.509380237,0,0,6,0.000118183,0.000118183,0.298955156,0.331350768,0.000118183,0.000118183,0.000118183,0.126165711,0.000118183,0.000118183,0.34812849,0.000118183,0.000118183,0.16031031
57-13-6,0.990383693,0,1.778552064,0.456332769,0,0,0,2.778552064,0,0,3.933454024,0,0,6.602460805,0.130063455,0.083899155,0.1607288,0.10515858,0.083899155,0.083899155,0.083899155,0.176496028,0.083899155,0.083899155,0.15413035,0.083899155,0.083899155,0.041502978
57-30-7,0,0,2.998280718,3.530148963,0,0,0,2.627058977,0,0,0,0,0,0,1.34E-10,1.34E-10,0.872787687,0.504442442,1.34E-10,1.34E-10,1.34E-10,0.567253443,1.34E-10,1.34E-10,1.34E-10,1.34E-10,1.34E-10,1.34E-10
57-62-5,3.712099078,0,0,0,0,0,0,0,0,0,6.013129074,5.712099078,0,7.234977823,0.111432231,0.000146961,0.000146961,0.000146961,0.000146961,0.000146961,0.000146961,0.000146961,0.000146961,0.000146961,0.265580871,0.272969893,0.000146961,0.15363272
57-63-6,10.00001231,6.693739257,12.47189051,11.61455801,6.471890507,10.7729205,0,9.772920503,0,5.772920503,0,5.471890507,0,5.471890507,0.124062825,0.118484034,0.049649054,0.074791268,0.112125542,0.101676194,0.001256631,0.129560483,0.001256631,0.090288745,0.001256631,0.080616127,0.001256631,0.080616127
57-68-1,0,0,5.250598233,4.444557211,0,0,0,0,0,0,5.444557211,0,0,5.967435956,4.62E-16,4.62E-16,0.630653218,0.265264048,4.62E-16,4.62E-16,4.62E-16,4.62E-16,4.62E-16,4.62E-16,0.609345327,4.62E-16,4.62E-16,0.34743976
57-92-1,0,0,0,4.723215882,0,0,0,0,0,0,6.764608567,0,0,4.463578571,4.32E-05,4.32E-05,4.32E-05,0.283285874,4.32E-05,4.32E-05,4.32E-05,4.32E-05,4.32E-05,4.32E-05,0.163679648,4.32E-05,4.32E-05,0.251676279
58-08-2,3.288232676,0,6.20905143,7.783082698,5.288232676,2.811111422,0,1.999999105,0,7.811111422,7.288232676,0,0,5.288232676,0.119082898,0.009670582,0.167340193,0.096163181,0.182126172,0.095134388,0.009670582,0.058247066,0.009670582,0.094774671,0.12100884,0.009670582,0.009670582,0.182126172
58-18-4,4.999998277,4.467824692,0,9.003540662,0,9.480661917,0,9.003540662,0,0,0,0,0,0,0.101153637,0.079779628,0.001667761,0.131406564,0.001667761,0.11330117,0.001667761,0.131406564,0.001667761,0.001667761,0.001667761,0.001667761,0.001667761,0.001667761
58-22-0,6.999998344,0,7.460038924,5.999998344,0,8.460038924,0,11.98291767,0,0,0,0,0,0,0.151927873,0.000314296,0.164992777,0.11064952,0.000314296,0.172002554,0.000314296,0.04430905,0.000314296,0.000314296,0.000314296,0.000314296,0.000314296,0.000314296
58-27-5,0,0,5.934960275,4.999999243,0,0,0,0,0,0,4.301029239,0,0,0,2.26E-09,2.26E-09,0.282026458,0.484397953,2.26E-09,2.26E-09,2.26E-09,2.26E-09,2.26E-09,2.26E-09,0.310326078,2.26E-09,2.26E-09,2.26E-09
58-89-9,3.698969706,0,5.220603245,6.907338793,8.422248609,5.678311459,0,8.744727196,0,4.715453267,5.349697942,0,0,0,0.090866027,0.000649665,0.198615299,0.20161167,0.095231918,0.21788828,0.000649665,0.073949892,0.000649665,0.166100802,0.205237643,0.000649665,0.000649665,0.000649665
58-90-2,0,0,7.365288014,0,0,6.323895328,0,0,0,0,6.365288014,0,0,0,8.36E-29,8.36E-29,0.347642996,8.36E-29,8.36E-29,0.56098404,8.36E-29,8.36E-29,8.36E-29,8.36E-29,0.584172243,8.36E-29,8.36E-29,8.36E-29
60-00-4,0,0,0,4.085535848,0,0,0,5.522877854,0,0,4.46574709,0,0,0,1.30E-09,1.30E-09,1.30E-09,0.384763706,1.30E-09,1.30E-09,1.30E-09,0.287227766,1.30E-09,1.30E-09,0.511634287,1.30E-09,1.30E-09,1.30E-09
60-51-5,3.816238458,0,5.758246511,5.962366494,6.406063993,5.582155252,0,4.883185248,0,4.593150637,3.999999242,0,0,4.059276507,0.19196506,4.38E-07,0.306621036,0.253206367,0.142629827,0.348612381,4.38E-07,0.414655179,4.38E-07,0.380646519,0.239631468,4.38E-07,4.38E-07,0.255374973
60-54-8,0,0,3.116334417,10.94884333,0,4.94884333,0,3.426294774,0,6.606420649,5.94884333,0,0,7.17069208,0.011444418,0.011444418,0.082494233,0.026874717,0.011444418,0.138466763,0.011444418,0.093113682,0.011444418,0.146721385,0.150239554,0.011444418,0.011444418,0.136903008
60-57-1,7.978765347,6.103704084,7.07567536,7.899584101,0,11.58082534,0,7.580825339,0,8.580825339,0,0,0,0,0.231520097,0.117071492,0.193443662,0.230434576,3.32E-06,0.030313662,3.32E-06,0.221307644,3.32E-06,0.223833655,3.32E-06,3.32E-06,3.32E-06,3.32E-06
61-82-5,0,0,5.419544791,3.301028963,0,0,0,0,0,0,4.924694769,0,0,5.000415483,1.61E-06,1.61E-06,0.30740115,0.147639048,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,0.411033472,1.61E-06,1.61E-06,0.400399109
62-53-3,0,0,6.000130595,2.999998601,0,6.065990289,0,0,0,0,2.999998601,0,0,3.969080276,0.004242655,0.004242655,0.15168297,0.170721299,0.004242655,0.14495488,0.004242655,0.004242655,0.004242655,0.004242655,0.170721299,0.004242655,0.004242655,0.249330856
62-56-6,0,0,5.881475957,0,0,0,0,0,0,0,4.881475957,0,0,1.999998859,0.021325014,0.021325014,0.142893237,0.021325014,0.021325014,0.021325014,0.021325014,0.021325014,0.021325014,0.021325014,0.188599018,0.021325014,0.021325014,0.105891464
62-73-7,3.999999607,0,9.306919986,8.53816651,8.1126221,5.344346484,4.647817482,4.645376479,0,0,4.884122943,0,0,3.960531118,0.124101266,0.003496905,0.052480206,0.088268807,0.111121432,0.182479443,0.157276744,0.157164458,0.003496905,0.003496905,0.167461493,0.003496905,0.003496905,0.121947513
63-25-2,4.301029132,5.951498123,4.971242181,6.002650645,6.303680641,5.571286881,4.303680641,4.826559386,0,4.85652261,6.604710637,0,0,4.785166701,0.223792487,0.362934194,0.45202877,0.344493849,0.233559996,0.471218359,0.224722359,0.411834129,1.69E-10,0.420968305,0.137692628,1.69E-10,1.69E-10,0.398631742
64-17-5,5.6634069,0,4.362376904,6.0061212,0,0,0,1.36674171,0,0,3.964871407,0,0,0.698970004,0.120667229,0.044743014,0.172978406,0.1035242,0.044743014,0.044743014,0.044743014,0.104458957,0.044743014,0.044743014,0.180051591,0.044743014,0.044743014,0.072450346
64-31-3,0,0,3.825268601,4.524238605,0,0,0,7.698970004,0,0,0,0,0,0,0.006731709,0.006731709,0.14713982,0.178400882,0.006731709,0.006731709,0.006731709,0.101125762,0.006731709,0.006731709,0.006731709,0.006731709,0.006731709,0.006731709
64-72-2,0,0,6.099315221,4.110039087,0,0,0,0,0,0,6.013129074,0,0,6.712099078,8.34E-07,8.34E-07,0.336035792,0.12531229,8.34E-07,8.34E-07,8.34E-07,8.34E-07,8.34E-07,8.34E-07,0.343482373,8.34E-07,8.34E-07,0.242873886
64-75-5,0,0,0,4.371610167,0,4.933867743,0,3.602874524,0,5.68205577,0,5.68205577,0,4.68205577,6.28E-09,6.28E-09,6.28E-09,0.424441903,6.28E-09,0.494105024,6.28E-09,0.155052395,6.28E-09,0.28121446,6.28E-09,0.28121446,6.28E-09,0.490658836
64-86-8,0,0,0,0,0,0,0,3.60145438,0,5.221847662,4.301028908,0,0,0,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,0.312151157,2.51E-07,0.28515269,0.488862076,2.51E-07,2.51E-07,2.51E-07
66-27-3,6.041896175,0,0,6.00050349,2.602059991,0,0,3.325892831,0,3.325892831,0,0,0,3.999999211,0.125324317,0.004365991,0.004365991,0.129754525,0.148461755,0.004365991,0.004365991,0.22625968,0.004365991,0.22625968,0.004365991,0.004365991,0.004365991,0.269085377
67-48-1,0.954675155,0,2.639812275,2.999998134,0,0,0,0,0,0,0,0,0,0,0.191027567,0.048151581,0.33668144,0.279020587,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581,0.048151581
67-56-1,0,0,0.000569638,-0.301032706,3.602629629,3.401915895,3.572738794,0.604806548,0,7.074355852,3.507460278,0,0,0,0.089506714,0.089506714,0.089529226,0.077784899,0.150956285,0.155097404,0.151629603,0.113436782,0.089506714,0.033109283,0.153032275,0.089506714,0.089506714,0.089506714
67-63-0,0,0,1.222540175,1.778842676,1.301721421,1.90147133,0,0,0,0,0,0,0,0,3.35E-05,3.35E-05,0.735660479,0.939166129,0.8977553,0.689936738,3.35E-05,3.35E-05,3.35E-05,3.35E-05,3.35E-05,3.35E-05,3.35E-05,3.35E-05
67-64-1,4.481484565,0,10.76402511,3.172960505,3.55990513,3.55990513,0,13.06505511,0,8.65008176,4.069419913,0,0,2.903088491,0.096799377,0.029796968,0.048197955,0.07926821,0.085140961,0.085140961,0.029796968,0.018799534,0.029796968,0.082769239,0.092070312,0.029796968,0.029796968,0.074950871
67-66-3,3.75470464,0,4.184829332,3.696712693,0,0,0,0,0,0,2.742470184,0,0,0,0.633401231,1.73E-08,0.409641873,0.646537169,1.73E-08,1.73E-08,1.73E-08,1.73E-08,1.73E-08,1.73E-08,0.245857295,1.73E-08,1.73E-08,1.73E-08
67-68-5,6.614057553,0,6.19384115,7.114659904,0,7.19384115,0,4.19384115,0,0,4.371280813,0,0,0,0.262989128,1.58E-05,0.29266853,0.203650374,1.58E-05,0.193094321,1.58E-05,0.126527469,1.58E-05,1.58E-05,0.149140099,1.58E-05,1.58E-05,1.58E-05
67-72-1,0,0,5.927113612,5.374271643,0,0,0,0,0,0,5.374271643,0,0,0,1.74E-66,1.74E-66,0.641711812,1.058003915,1.74E-66,1.74E-66,1.74E-66,1.74E-66,1.74E-66,1.74E-66,1.058003915,1.74E-66,1.74E-66,1.74E-66
69-72-7,0,0,4.392076718,0,0,0,0,0,0,0,4.887411714,0,0,3.66314349,1.43E-11,1.43E-11,0.642647169,1.43E-11,1.43E-11,1.43E-11,1.43E-11,1.43E-11,1.43E-11,1.43E-11,0.420071767,1.43E-11,1.43E-11,0.370460378
70-18-8,0,0,0,3.089651946,0,3.999999011,0,0,0,0,0,0,0,3.602059002,5.00E-14,5.00E-14,5.00E-14,0.50944354,5.00E-14,0.553746078,5.00E-14,5.00E-14,5.00E-14,5.00E-14,5.00E-14,5.00E-14,5.00E-14,0.871111586
71-43-2,0,0,3.778782189,3.88412537,0,5.999998888,0,4.254236285,0,0,5.892725542,0,0,0,2.90E-05,2.90E-05,0.243410438,0.264099816,2.90E-05,0.192329882,2.90E-05,0.326920935,2.90E-05,2.90E-05,0.213780356,2.90E-05,2.90E-05,2.90E-05
71-55-6,0,0,2.400895261,3.491702675,0,0,0,0,0,0,3.028261118,0,0,0,2.86E-07,2.86E-07,0.421604677,0.465682861,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07,0.725103855,2.86E-07,2.86E-07,2.86E-07
72-43-5,8.397939255,0,8.538639451,3.083794591,0,0,0,6.85387121,0,0,0,0,0,0,0.126211787,0.004756975,0.121488316,0.056428509,0.004756975,0.004756975,0.004756975,0.156808741,0.004756975,0.004756975,0.004756975,0.004756975,0.004756975,0.004756975
72-55-9,5.40560704,0,6.502466997,3.99999959,0,8.104526988,0,6.853871555,0,0,0,0,0,0,0.227639271,9.28E-05,0.251596092,0.096329258,9.28E-05,0.118447027,9.28E-05,0.233692861,9.28E-05,9.28E-05,9.28E-05,9.28E-05,9.28E-05,9.28E-05
72-57-1,3.681600513,0,0,4.283660504,0,0,0,0,0,0,0,0,0,4.982630508,0.381184062,1.76E-10,1.76E-10,0.611951552,1.76E-10,1.76E-10,1.76E-10,1.76E-10,1.76E-10,1.76E-10,1.76E-10,1.76E-10,1.76E-10,0.36275074
73-31-4,2.698968883,3.462924822,6.366014809,0,0,0,0,0,0,0,0,0,0,0,0.154076769,0.192662528,0.10865476,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007,0.020074007
75-01-4,0,0,6.795870984,3.808204719,0,0,0,0,0,0,4.397930975,0,0,0,0.001710074,0.001710074,0.132469437,0.189792533,0.001710074,0.001710074,0.001710074,0.001710074,0.001710074,0.001710074,0.234470144,0.001710074,0.001710074,0.001710074
75-09-2,0,0,3.096566529,2.81513209,0,0,0,0,0,0,3.180887415,0,0,0,8.70E-55,8.70E-55,1.963936106,1.104544819,8.70E-55,8.70E-55,8.70E-55,8.70E-55,8.70E-55,8.70E-55,1.532655614,8.70E-55,8.70E-55,8.70E-55
75-25-2,0,0,4.510563741,4.940260346,0,0,0,0,0,0,5.164612241,0,0,0,2.63E-47,2.63E-47,0.664911072,1.175167129,2.63E-47,2.63E-47,2.63E-47,2.63E-47,2.63E-47,2.63E-47,0.814277516,2.63E-47,2.63E-47,2.63E-47
75-35-4,0,0,4.606308797,3.083430052,0,0,0,0,0,0,3.238332012,0,0,0,3.76E-05,3.76E-05,0.24578469,0.380996461,3.76E-05,3.76E-05,3.76E-05,3.76E-05,3.76E-05,3.76E-05,0.423706817,3.76E-05,3.76E-05,3.76E-05
75-96-7,0,0,3.330391452,2.764608538,0,0,0,0,0,0,3.072959487,0,0,0,7.52E-26,7.52E-26,0.880928549,0.829762747,7.52E-26,7.52E-26,7.52E-26,7.52E-26,7.52E-26,7.52E-26,1.405805311,7.52E-26,7.52E-26,7.52E-26
76-01-7,0,0,3.643227102,3.828863679,0,0,0,0,0,0,4.305984934,0,0,0,2.71E-29,2.71E-29,0.82880131,1.120676061,2.71E-29,2.71E-29,2.71E-29,2.71E-29,2.71E-29,2.71E-29,0.629254813,2.71E-29,2.71E-29,2.71E-29
76-03-9,0,0,2.758374499,2.301029996,0,0,0,0,0,0,3.318349703,0,0,3.736098105,5.87E-06,5.87E-06,0.578398601,0.324959213,5.87E-06,5.87E-06,5.87E-06,5.87E-06,5.87E-06,5.87E-06,0.570351102,5.87E-06,5.87E-06,0.336839464
76-05-1,0,0,0,1.579874637,0,5.056995891,0,0,0,0,0,0,0,3.579874637,0.034049271,0.034049271,0.034049271,0.132257082,0.034049271,0.146093799,0.034049271,0.034049271,0.034049271,0.034049271,0.034049271,0.034049271,0.034049271,0.227469668
76-74-4,2.877514935,0,0,2.602058648,0,5.999998656,0,0,0,0,0,0,0,0,0.186277823,0.027066403,0.027066403,0.171262741,0.027066403,0.108912466,0.027066403,0.027066403,0.027066403,0.027066403,0.027066403,0.027066403,0.027066403,0.027066403
78-48-8,0,0,8.30449398,4.301028615,0,0,0,0,0,0,6.196588583,0,0,0,0.001487999,0.001487999,0.118745632,0.123015554,0.001487999,0.001487999,0.001487999,0.001487999,0.001487999,0.001487999,0.199080716,0.001487999,0.001487999,0.001487999
78-59-1,0,0,3.964445066,2.910087403,0,0,0,0,0,0,3.573509959,0,0,0,4.01E-10,4.01E-10,0.497478503,0.4203181,4.01E-10,4.01E-10,4.01E-10,4.01E-10,4.01E-10,4.01E-10,0.737674984,4.01E-10,4.01E-10,4.01E-10
78-83-1,0,0,4.267889482,0,2.568633892,0,0,0,0,0,2.472009464,0,0,2.869949473,0.000601121,0.000601121,0.16290832,0.000601121,0.406805232,0.000601121,0.000601121,0.000601121,0.000601121,0.000601121,0.378158821,0.000601121,0.000601121,0.468542994
78-87-5,0,0,3.71060349,4.274874921,0,0,0,0,0,0,3.473242575,0,0,0,2.01E-19,2.01E-19,0.935495906,0.525738968,2.01E-19,2.01E-19,2.01E-19,2.01E-19,2.01E-19,2.01E-19,0.680206141,2.01E-19,2.01E-19,2.01E-19
79-00-5,0,0,5.125171131,4.34701988,3.633809437,0,0,4.125171131,0,0,0,0,0,0,2.30E-11,2.30E-11,0.270187205,0.641048419,0.356490216,2.30E-11,2.30E-11,0.615153054,2.30E-11,2.30E-11,2.30E-11,2.30E-11,2.30E-11,2.30E-11
79-01-6,0,8.397940009,4.776135996,4.627196983,0,0,0,6.118558677,0,0,6.419588672,0,0,0,9.52E-05,0.081399392,0.18275035,0.167435433,9.52E-05,9.52E-05,9.52E-05,0.261497586,9.52E-05,9.52E-05,0.254773496,9.52E-05,9.52E-05,9.52E-05
79-06-1,0,0,3.073587615,3.307670821,3.073587615,0,3.851738865,0,0,0,0,0,0,0,1.58E-18,1.58E-18,0.856986481,1.085460034,0.856986481,1.58E-18,0.390636956,1.58E-18,1.58E-18,1.58E-18,1.58E-18,1.58E-18,1.58E-18,1.58E-18
79-11-8,0,0,3.470270341,0,0,3.373360328,0,0,0,0,0,0,0,4.498299064,6.60E-09,6.60E-09,0.565354419,6.60E-09,6.60E-09,0.516963421,6.60E-09,6.60E-09,6.60E-09,6.60E-09,6.60E-09,6.60E-09,6.60E-09,0.329888286
79-21-0,0,0,0,5.580079502,0,0,0,3.97801951,0,5.182139493,0,0,0,0,1.40E-08,1.40E-08,1.40E-08,0.347506786,1.40E-08,1.40E-08,1.40E-08,0.255040065,1.40E-08,0.454075869,1.40E-08,1.40E-08,1.40E-08,1.40E-08
79-34-5,0,0,4.994471907,4.280438156,0,0,0,0,0,0,5.247197223,0,0,0,4.57E-21,4.57E-21,0.759122976,0.426183721,4.57E-21,4.57E-21,4.57E-21,4.57E-21,4.57E-21,4.57E-21,0.572803758,4.57E-21,4.57E-21,4.57E-21
79-43-6,0,0,0,9.508336432,0,0,0,0,0,0,3.391894734,0,0,3.712456414,0.031780508,0.031780508,0.031780508,0.059584187,0.031780508,0.031780508,0.031780508,0.031780508,0.031780508,0.031780508,0.095427873,0.031780508,0.031780508,0.100692793
79-57-2,0,0,3.526186379,2.732742423,0,8.732742423,0,5.130682431,0,2.255621168,6.732742423,0,0,7.255621168,0.017694004,0.017694004,0.12853632,0.09826324,0.017694004,0.057926411,0.017694004,0.161431885,0.017694004,0.079558377,0.133052614,0.017694004,0.017694004,0.114047564
79-94-7,7.999999601,0,6.230348799,7.735498777,7.082286263,5.823908342,0,10.73549878,0,5.999999601,5.318758363,0,0,6.036528773,0.199609335,3.59E-05,0.215365109,0.216880497,0.238991762,0.186914606,3.59E-05,0.019328941,3.59E-05,0.200203503,0.144273006,3.59E-05,3.59E-05,0.202792797
80-05-7,4.881366014,0,8.999998859,9.358487269,6.358487269,5.103214763,0,5.286605261,0,6.358487269,5.057457273,0,0,4.863637247,0.167476408,0.000405521,0.066851013,0.047594128,0.226583132,0.183336177,0.000405521,0.195211781,0.000405521,0.226583132,0.180181395,0.000405521,0.000405521,0.166155549
80-09-1,7.999999306,0,0,4.999999306,8.69943636,5.398406364,0,0,0,8.999999306,0,0,0,0,0.19426131,0.000138074,0.000138074,0.105809155,0.155512655,0.132712308,0.000138074,0.000138074,0.000138074,0.135480445,0.000138074,0.000138074,0.000138074,0.000138074
81-14-1,7.468800002,0,5.565710015,6.468800002,0,0,0,0,0,0,0,0,0,0,0.249980131,3.13E-11,0.258604643,0.41883511,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11,3.13E-11
82-68-8,0,0,7.215044619,7.729954434,0,3.470317124,0,0,0,0,0,5.546037838,0,2.692165873,0.010134588,0.010134588,0.125289926,0.100240341,0.010134588,0.126431657,0.010134588,0.010134588,0.010134588,0.010134588,0.010134588,0.178578653,0.010134588,0.088735488
83-32-9,0,0,6.773142005,5.409964103,6.756751589,0,0,0,0,0,6.188115353,0,0,0,9.81E-22,9.81E-22,0.463799854,0.246973379,0.472798008,9.81E-22,9.81E-22,9.81E-22,9.81E-22,9.81E-22,0.614948501,9.81E-22,9.81E-22,9.81E-22
83-46-5,0,0,2.21980806,6.279291575,0,0,0,9.617748068,0,0,0,0,0,0,0.028522464,0.028522464,0.063297674,0.107455566,0.028522464,0.028522464,0.028522464,0.067533176,0.028522464,0.028522464,0.028522464,0.028522464,0.028522464,0.028522464
