compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
158062-67-0,0,2.347303674,4.576237319,4.059110903,0,0,0,0,0,0,0,0,0,0,3.660883965,1.166608254,0.002486841,0.181416959,0.251362391,0.322613399,0.002486841,0.002486841,0.002486841,0.002486841,0.002486841,0.002486841,0.002486841,0.002486841
161050-58-4,0,2.541101927,5.975343185,5.18619655,6.075046098,0,0,0,0,0,0,0,0,0,4.94442194,1.650809059,0.002723962,0.083747872,0.198850746,0.239086696,0.191141395,0.002723962,0.002723962,0.002723962,0.002723962,0.002723962,0.002723962,0.002723962
165252-70-0,0,0,3.326715313,6.004778218,6.188536918,0,0,0,0,6.573012515,0,0,0,0,5.523260741,1.483379259,0.000262507,0.000262507,0.089850948,0.255139039,0.243209625,0.000262507,0.000262507,0.000262507,0.000262507,0.209367562,0.000262507,0.000262507
169590-42-5,6.000008768,0,5.900116677,4.60206876,0,0,0,0,0,0,0,0,0,0,5.500731402,0.779865704,0.416762388,8.05E-12,0.448682967,0.263358991,8.05E-12,8.05E-12,8.05E-12,8.05E-12,8.05E-12,8.05E-12,8.05E-12,8.05E-12
173584-44-6,0,0,6.443749026,7.722502627,8.245381373,6.722502627,0,6.203988687,0,0,0,0,0,0,7.067624868,0.876095478,3.36E-15,3.36E-15,0.353381085,0.344371805,0.184471123,0.421367615,3.36E-15,0.280119757,3.36E-15,3.36E-15,3.36E-15,3.36E-15
175013-18-0,8.889662325,0,7.266413035,7.58863233,0,0,0,6.58863233,0,0,6.810481079,0,0,6.389573082,7.255565697,0.913692123,0.088216491,8.85E-15,0.436595826,0.408559646,8.85E-15,8.85E-15,8.85E-15,0.334513686,8.85E-15,8.85E-15,0.387777501,8.85E-15
178928-70-6,0,2.544772554,5.52828387,0,0,0,0,0,0,0,0,6.65893709,0,0,4.910664504,2.125482938,0.013012356,0.101019448,0.179935744,0.013012356,0.013012356,0.013012356,0.013012356,0.013012356,0.013012356,0.013012356,0.013012356,0.133825973
179101-81-6,0,3.495288587,8.722705291,7.000992159,0,0,0,0,0,0,0,0,0,0,6.406328679,2.663961306,0.008309836,0.08243027,0.102613251,0.146070263,0.008309836,0.008309836,0.008309836,0.008309836,0.008309836,0.008309836,0.008309836,0.008309836
181274-15-7,0,2.523262926,3.598327606,3.602444172,0,0,0,0,0,0,3.496528673,0,0,0,3.305140844,0.523548828,1.69E-09,0.249832612,0.651412023,0.648530005,1.69E-09,1.69E-09,1.69E-09,1.69E-09,1.69E-09,1.69E-09,0.712746021,1.69E-09
188425-85-6,0,0,5.115606209,6.155350716,5.836591954,0,0,0,0,0,0,6.535561958,0,0,5.910777709,0.602210526,7.98E-22,7.98E-22,0.277053037,0.610022595,0.657455549,7.98E-22,7.98E-22,7.98E-22,7.98E-22,7.98E-22,7.98E-22,0.386749658
203313-25-1,6.794127728,0,4.873308974,5.507820989,0,0,0,0,0,0,0,0,0,0,5.725085897,0.978667053,0.224476716,1.51E-08,0.279117058,0.397716063,1.51E-08,1.51E-08,1.51E-08,1.51E-08,1.51E-08,1.51E-08,1.51E-08,1.51E-08
210631-68-8,0,2.555240262,0,4.606178265,0,0,0,0,0,0,4.259390778,0,0,0,3.806936435,1.097780886,0.000889179,0.189708997,0.000889179,0.278800354,0.000889179,0.000889179,0.000889179,0.000889179,0.000889179,0.000889179,0.333816248,0.000889179
210880-92-5,7.054951508,0,5.829172465,4.096344193,11.39737419,0,0,4.397374189,0,5.695806204,0,0,0,0,6.411837125,2.66611863,0.145343527,0.008300712,0.146103058,0.102622482,0.026044758,0.008300712,0.008300712,0.112476387,0.008300712,0.144333843,0.008300712,0.008300712
213464-77-8,0,0,4.481739428,4.513924111,0,0,0,3.641095729,0,0,0,0,0,0,4.21225309,0.494898486,1.50E-16,1.50E-16,0.695036047,0.669436827,1.50E-16,1.50E-16,1.50E-16,0.414162155,1.50E-16,1.50E-16,1.50E-16,1.50E-16
219714-96-2,0,0,4.694829066,4.675678712,0,0,0,9.98530888,0,0,0,0,0,7.98530888,6.835281385,2.613468722,0.004992638,0.004992638,0.109153067,0.108497051,0.004992638,0.004992638,0.004992638,0.073829476,0.004992638,0.004992638,0.004992638,0.004992638
272451-65-7,0,2.809137394,7.907176645,6.874038516,6.953791578,0,0,0,0,0,0,0,0,0,6.136036033,2.267051346,0.004515217,0.05995283,0.129691508,0.166892602,0.164890182,0.004515217,0.004515217,0.004515217,0.004515217,0.004515217,0.004515217,0.004515217
283594-90-1,0,3.688009784,8.915610863,8.582051642,5.82424096,0,0,0,0,0,0,0,0,0,6.752478312,2.468405217,0.003832785,0.074784585,0.110086795,0.122800162,0.150586647,0.003832785,0.003832785,0.003832785,0.003832785,0.003832785,0.003832785,0.003832785
317815-83-1,0,2.790150594,4.748321526,4.558130549,0,0,0,0,0,0,0,0,0,0,4.03220089,1.079842514,0.000346589,0.190662543,0.29651666,0.328125491,0.000346589,0.000346589,0.000346589,0.000346589,0.000346589,0.000346589,0.000346589,0.000346589
335104-84-2,0,3.229317497,4.636116661,5.60289816,4.991078331,0,0,0,0,0,0,0,0,0,4.614852662,1.006303386,1.07E-05,0.153648342,0.396354847,0.244817264,0.369682348,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05
372137-35-4,0,3.249501923,5.278147105,5.178612948,0,0,0,0,0,0,0,0,0,0,4.568753992,1.143589208,0.000119341,0.179332369,0.287794172,0.302611124,0.000119341,0.000119341,0.000119341,0.000119341,0.000119341,0.000119341,0.000119341,0.000119341
374726-62-2,0,2.58949647,6.438711076,5.942704478,0,0,0,0,0,0,0,0,0,0,4.990304008,2.093899057,0.011132033,0.098738441,0.149986537,0.171802686,0.011132033,0.011132033,0.011132033,0.011132033,0.011132033,0.011132033,0.011132033,0.011132033
422556-08-9,0,2.637889817,4.620856477,4.633568443,0,0,0,0,0,0,0,0,0,0,3.964104912,1.148553551,0.000899668,0.178335593,0.294957552,0.293078811,0.000899668,0.000899668,0.000899668,0.000899668,0.000899668,0.000899668,0.000899668,0.000899668
500008-45-7,0,0,8.650676206,8.684099961,8.490279935,0,0,0,0,0,0,0,0,0,8.608352034,0.103610097,0,0,3.542200033,2.947443946,2.011457377,0,0,0,0,0,0,0
658066-35-4,0,0,5.12196418,6.168753709,0,0,0,0,0,4.834329857,0,0,0,0,5.375015915,0.70228067,1.08E-13,1.08E-13,0.532360331,0.299924384,1.08E-13,1.08E-13,1.08E-13,1.08E-13,1.08E-13,0.422363236,1.08E-13,1.08E-13
736994-63-1,0,0,8.141192233,7.105744888,7.577036599,0,0,0,0,0,0,0,0,0,7.60799124,0.518417248,1.32E-47,1.32E-47,0.45344225,0.481303444,0.768168394,1.32E-47,1.32E-47,1.32E-47,1.32E-47,1.32E-47,1.32E-47,1.32E-47
