compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
526-75-0,0,0,3.95,3.97,0,4.03,0,0,0,0,0,0,0,0,0,0,7.75,10.22,0,5.74,0,0,0,0,0,0,0,0
527-20-8,0,0,0,7.03,0,3.15,0,0,0,2.98,0,0,0,2.61,0.03,0.03,0.03,0.06,0.03,0.18,0.03,0.03,0.03,0.17,0.03,0.03,0.03,0.16
530-57-4,0,0,2.17,0,0,0,0,0,0,0,3.4,0,0,2.41,0,0,0.46,0,0,0,0,0,0,0,0.32,0,0,0.57
533-74-4,0,0,5.72,6.55,0,0,0,6.1,0,0,6.15,0,0,4.85,4.40E-19,4.40E-19,0.6,0.36,4.40E-19,4.40E-19,4.40E-19,0.58,4.40E-19,4.40E-19,0.57,4.40E-19,4.40E-19,0.18
534-52-1,0,0,6.14,4.85,4.59,4.58,0,0,0,0,5.18,0,0,5.52,1.63E-16,1.63E-16,0.17,0.59,0.43,0.43,1.63E-16,1.63E-16,1.63E-16,1.63E-16,0.66,1.63E-16,1.63E-16,0.54
540-88-5,0,0,1.47,0,0,0,0,0,0,0,1.95,0,0,1.95,1.63E-09,1.63E-09,0.74,1.63E-09,1.63E-09,1.63E-09,1.63E-09,1.63E-09,1.63E-09,1.63E-09,1.21,1.63E-09,1.63E-09,1.22
541-73-1,0,0,5.09,2.86,0,3.05,0,0,0,0,3.47,0,0,0,0,0,0.14,0.3,0,0.34,0,0,0,0,0.39,0,0,0
542-75-6,0,0,6.09,0,0,0,0,5.24,0,0,5.05,0,0,4.28,1.82E-11,1.82E-11,0.25,1.82E-11,1.82E-11,1.82E-11,1.82E-11,0.53,1.82E-11,1.82E-11,0.53,1.82E-11,1.82E-11,0.26
549-18-8,0,0,4.81,0,0,5.88,0,0,0,0,0,0,0,5.27,3.55E-22,3.55E-22,0.47,3.55E-22,3.55E-22,0.43,3.55E-22,3.55E-22,3.55E-22,3.55E-22,3.55E-22,3.55E-22,3.55E-22,0.74
554-00-7,0,0,5.45,4.62,0,3.98,0,0,0,2.96,5.64,0,0,3.83,3.59E-05,3.59E-05,0.23,0.38,3.59E-05,0.36,3.59E-05,3.59E-05,3.59E-05,0.14,0.19,3.59E-05,3.59E-05,0.33
554-84-7,0,0,3.7,2.66,0,3.7,0,0,0,5,4.32,0,0,0,2.10E-05,2.10E-05,0.45,0.17,2.10E-05,0.45,2.10E-05,2.10E-05,2.10E-05,0.2,0.4,2.10E-05,2.10E-05,2.10E-05
555-37-3,0,0,5.7,5.93,0,0,0,5.83,0,0,6.96,0,0,0,5.08E-25,5.08E-25,0.54,0.66,5.08E-25,5.08E-25,5.08E-25,0.61,5.08E-25,5.08E-25,0.23,5.08E-25,5.08E-25,5.08E-25
556-61-6,0,0,6.12,6.66,0,0,0,0,0,0,5.46,0,0,0,3.57E-23,3.57E-23,0.66,0.42,3.57E-23,3.57E-23,3.57E-23,3.57E-23,3.57E-23,3.57E-23,0.39,3.57E-23,3.57E-23,3.57E-23
563-12-2,0,0,9.84,6.58,6.45,0,0,6.98,0,0,0,0,0,0,4.55E-06,4.55E-06,0.08,0.21,0.2,4.55E-06,4.55E-06,0.24,4.55E-06,4.55E-06,4.55E-06,4.55E-06,4.55E-06,4.55E-06
576-24-9,0,0,4.72,2.94,0,0,0,0,0,0,4.51,0,0,0,7.29E-05,7.29E-05,0.32,0.21,7.29E-05,7.29E-05,7.29E-05,7.29E-05,7.29E-05,7.29E-05,0.37,7.29E-05,7.29E-05,7.29E-05
576-26-1,0,0,3.93,4.48,0,4.91,0,0,0,0,0,0,0,0,1.34E-18,1.34E-18,0.47,0.81,1.34E-18,0.52,1.34E-18,1.34E-18,1.34E-18,1.34E-18,1.34E-18,1.34E-18,1.34E-18,1.34E-18
577-11-7,4.16,0,4.01,0,0,0,0,0,0,0,4.05,0,0,0,2.74,0,3.73,0,0,0,0,0,0,0,4.87,0,0,0
584-79-2,0,0,7.16,5.9,6.86,0,0,0,0,0,0,0,0,0,3.95E-23,3.95E-23,0.44,0.32,0.57,3.95E-23,3.95E-23,3.95E-23,3.95E-23,3.95E-23,3.95E-23,3.95E-23,3.95E-23,3.95E-23
591-35-5,0,0,4.89,5.1,0,0,0,0,0,4.88,4.85,0,0,3.43,3.94E-11,3.94E-11,0.55,0.46,3.94E-11,3.94E-11,3.94E-11,3.94E-11,3.94E-11,0.55,0.56,3.94E-11,3.94E-11,0.12
598-16-3,0,0,4.57,4.75,0,0,0,0,0,0,4.85,0,0,0,3.64E-226,3.64E-226,1.52,2.68,3.64E-226,3.64E-226,3.64E-226,3.64E-226,3.64E-226,3.64E-226,1.83,3.64E-226,3.64E-226,3.64E-226
602-01-7,0,0,4.59,3.39,0,0,0,0,0,0,5.69,0,0,0,0,0,0.35,0.21,0,0,0,0,0,0,0.21,0,0,0
603-83-8,5.68,0,4.06,0,0,0,0,0,0,0,3.84,0,0,0,0.2,1.65E-05,0.36,1.65E-05,1.65E-05,1.65E-05,1.65E-05,1.65E-05,1.65E-05,1.65E-05,0.31,1.65E-05,1.65E-05,1.65E-05
606-20-2,0,0,3.92,0,0,4.43,0,0,0,4.11,4.83,0,0,1.97,0,0,0.36,0,0,0.31,0,0,0,0.35,0.24,0,0,0.08
608-73-1,0,0,5.63,5.46,0,0,0,5.91,0,0,0,0,0,0,2.09E-139,2.09E-139,1.76,1.18,2.09E-139,2.09E-139,2.09E-139,1,2.09E-139,2.09E-139,2.09E-139,2.09E-139,2.09E-139,2.09E-139
608-93-5,0,0,7.4,7.43,3.26,0,0,0,0,0,5.1,0,0,3.04,0.01,0.01,0.11,0.11,0.12,0.01,0.01,0.01,0.01,0.01,0.19,0.01,0.01,0.11
611-06-3,0,0,4.03,4.64,0,0,0,0,0,0,4.9,0,0,0,7.99E-23,7.99E-23,0.48,0.86,7.99E-23,7.99E-23,7.99E-23,7.99E-23,7.99E-23,7.99E-23,0.62,7.99E-23,7.99E-23,7.99E-23
621-77-2,6.33,0,5.15,0,0,0,0,0,0,0,4.15,0,0,0,0.22,4.00E-06,0.37,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,0.23,4.00E-06,4.00E-06,4.00E-06
623-37-0,0,0,2.38,0,0,0,0,0,0,0,2.01,0,0,3.47,0,0,0.5,0,0,0,0,0,0,0,0.38,0,0,0.28
626-43-7,0,0,5.43,3.19,0,0,0,0,0,0,4.33,0,0,4.01,1.30E-05,1.30E-05,0.19,0.23,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,0.43,1.30E-05,1.30E-05,0.42
626-93-7,0,0,2.5,0,0,0,0,0,0,0,2.02,0,0,3.34,0,0,0.59,0,0,0,0,0,0,0,0.4,0,0,0.34
628-63-7,3.4,0,0,0.76,0,0,0,0,0,0,2,0,0,0,0.18,0.09,0.09,0.19,0.09,0.09,0.09,0.09,0.09,0.09,0.3,0.09,0.09,0.09
634-66-2,0,0,6.22,3.47,6.12,0,0,0,0,0,5.58,0,0,3.51,0,0,0.19,0.16,0.21,0,0,0,0,0,0.26,0,0,0.16
634-93-5,0,0,4.52,3.29,0,0,0,0,0,0,4.75,0,0,3.86,2.41E-09,2.41E-09,0.5,0.28,2.41E-09,2.41E-09,2.41E-09,2.41E-09,2.41E-09,2.41E-09,0.37,2.41E-09,2.41E-09,0.56
636-30-6,0,0,5.01,0,0,0,0,0,0,0,4.95,0,0,3.9,1.12E-12,1.12E-12,0.52,1.12E-12,1.12E-12,1.12E-12,1.12E-12,1.12E-12,1.12E-12,1.12E-12,0.55,1.12E-12,1.12E-12,0.33
637-07-0,0,0,3.93,5.7,0,0,0,0,0,0,4.31,0,0,0,1.63E-06,1.63E-06,0.32,0.23,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06,0.4,1.63E-06,1.63E-06,1.63E-06
640-15-3,0,0,6.52,3.89,6.32,0,0,0,0,0,4.47,0,0,0,9.24E-05,9.24E-05,0.2,0.17,0.22,9.24E-05,9.24E-05,9.24E-05,9.24E-05,9.24E-05,0.25,9.24E-05,9.24E-05,9.24E-05
647-42-7,2.69,0,0,4.55,0,3.75,0,0,0,0,3.81,0,0,0,0.22,4.35E-06,4.35E-06,0.28,4.35E-06,0.52,4.35E-06,4.35E-06,4.35E-06,4.35E-06,0.52,4.35E-06,4.35E-06,4.35E-06
657-24-9,0,0,3.3,0,0,0,0,0,0,0,2.61,0,0,3.07,4.63E-16,4.63E-16,0.76,4.63E-16,4.63E-16,4.63E-16,4.63E-16,4.63E-16,4.63E-16,4.63E-16,0.62,4.63E-16,4.63E-16,1.1
709-98-8,0,0,5.26,5.08,0,0,0,4.64,0,0,7.26,0,0,6.02,1.01E-07,1.01E-07,0.36,0.33,1.01E-07,1.01E-07,1.01E-07,0.24,1.01E-07,1.01E-07,0.11,1.01E-07,1.01E-07,0.36
723-46-6,0,0,6.08,3.97,0,4.42,0,0,0,6.81,4.45,7.02,0,2.4,0,0,0.19,0.19,0,0.22,0,0,0,0.14,0.22,0.12,0,0.07
731-27-1,0,0,6.26,0,0,6.55,0,0,0,0,7.1,0,0,0,5.34E-54,5.34E-54,0.64,5.34E-54,5.34E-54,0.92,5.34E-54,5.34E-54,5.34E-54,5.34E-54,0.52,5.34E-54,5.34E-54,5.34E-54
732-11-6,0,0,8.1,6.93,7.81,0,0,3.54,0,0,0,0,0,0,0,0,0.15,0.19,0.16,0,0,0.07,0,0,0,0,0,0
738-70-5,0,0,3.72,3.5,0,0,0,0,0,0,3.54,0,0,4.46,2.29E-16,2.29E-16,0.87,0.7,2.29E-16,2.29E-16,2.29E-16,2.29E-16,2.29E-16,2.29E-16,0.75,2.29E-16,2.29E-16,0.3
741-58-2,3.46,0,5.84,6.09,0,0,0,6.2,0,0,5.34,0,0,3.82,0.13,3.26E-05,0.28,0.24,3.26E-05,3.26E-05,3.26E-05,0.22,3.26E-05,3.26E-05,0.33,3.26E-05,3.26E-05,0.18
759-94-4,0,0,5.48,0,0,0,0,5.02,0,0,5.14,0,0,4.53,1.94E-36,1.94E-36,0.55,1.94E-36,1.94E-36,1.94E-36,1.94E-36,1.01,1.94E-36,1.94E-36,0.98,1.94E-36,1.94E-36,0.43
834-12-8,0,0,3.91,0,0,0,0,4.32,0,0,8.88,0,0,6.92,0.01,0.01,0.11,0.01,0.01,0.01,0.01,0.13,0.01,0.01,0.08,0.01,0.01,0.16
841-06-5,0,0,3.81,0,0,0,0,0,0,0,7.16,4.26,0,0,0,0,0.17,0,0,0,0,0,0,0,0.11,0.2,0,0
877-43-0,1.84,0,4.2,5.08,0,0,0,0,0,0,4.43,0,0,3.46,0.09,0,0.31,0.19,0,0,0,0,0,0,0.28,0,0,0.31
882-09-7,0,0,3.47,0,0,0,0,0,0,0,2.98,0,0,4.23,7.72E-08,7.72E-08,0.63,7.72E-08,7.72E-08,7.72E-08,7.72E-08,7.72E-08,7.72E-08,7.72E-08,0.41,7.72E-08,7.72E-08,0.36
886-50-0,0,0,4.96,0,0,3.92,0,5.38,0,0,9.38,4.3,0,3.68,0.01,0.01,0.19,0.01,0.01,0.15,0.01,0.19,0.01,0.01,0.03,0.17,0.01,0.14
933-78-8,0,0,4.94,3.48,0,0,0,0,0,0,0,0,0,4.37,2.55E-08,2.55E-08,0.36,0.31,2.55E-08,2.55E-08,2.55E-08,2.55E-08,2.55E-08,2.55E-08,2.55E-08,2.55E-08,2.55E-08,0.54
935-95-5,0,0,5.01,3.57,0,0,0,0,0,0,5.72,0,0,0,2.89E-05,2.89E-05,0.35,0.2,2.89E-05,2.89E-05,2.89E-05,2.89E-05,2.89E-05,2.89E-05,0.25,2.89E-05,2.89E-05,2.89E-05
944-22-9,0,0,8.11,5.94,6.39,4.45,0,5.87,0,0,0,0,0,0,5.28E-06,5.28E-06,0.1,0.3,0.3,0.13,5.28E-06,0.3,5.28E-06,5.28E-06,5.28E-06,5.28E-06,5.28E-06,5.28E-06
950-37-8,0,0,7.67,4.34,0,0,0,5.53,0,0,4.68,0,0,0,0,0,0.1,0.19,0,0,0,0.27,0,0,0.22,0,0,0
953-17-3,0,0,8.99,5.99,0,0,0,6.35,0,0,0,0,0,0,1.97E-05,1.97E-05,0.13,0.19,1.97E-05,1.97E-05,1.97E-05,0.22,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05
959-98-8,0,0,0,8.5,0,6.18,0,5.71,0,0,0,0,0,0,8.47E-06,8.47E-06,8.47E-06,0.14,8.47E-06,0.25,8.47E-06,0.2,8.47E-06,8.47E-06,8.47E-06,8.47E-06,8.47E-06,8.47E-06
999-81-5,0,0,3.98,0,0,0,0,0,0,0,2.25,0,0,4.78,0.01,0.01,0.3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.01,0.01,0.21
1007-28-9,4.69,0,3.7,0,0,0,0,0,0,0,4.66,0,0,6.79,0.3,0,0.19,0,0,0,0,0,0,0,0.3,0,0,0.11
1014-70-6,0,0,3.57,2.51,0,7.24,0,0,0,0,7.54,0,0,3.72,0.02,0.02,0.15,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.09,0.02,0.02,0.15
1071-83-6,1.86,0,4.76,2.85,4.23,5.2,0,2.93,0,0,4.68,0,0,6.42,0.08,0.01,0.25,0.19,0.27,0.21,0.01,0.2,0.01,0.01,0.25,0.01,0.01,0.08
1085-98-9,0,0,5.52,7.02,0,8.22,0,6.75,0,0,5.95,0,0,0,4.85E-10,4.85E-10,0.2,0.36,4.85E-10,0.13,4.85E-10,0.38,4.85E-10,4.85E-10,0.3,4.85E-10,4.85E-10,4.85E-10
1113-02-6,0,0,7.01,3.63,5.64,2.86,0,0,0,2.24,2.03,0,0,0,0.03,0.03,0.06,0.2,0.14,0.17,0.03,0.03,0.03,0.14,0.13,0.03,0.03,0.03
1114-71-2,0,0,4.47,4.51,0,0,0,0,0,0,5.95,0,0,5.05,1.94E-12,1.94E-12,0.44,0.45,1.94E-12,1.94E-12,1.94E-12,1.94E-12,1.94E-12,1.94E-12,0.22,1.94E-12,1.94E-12,0.58
1134-23-2,0,0,3.95,0,0,0,0,5.15,0,0,0,0,0,4.63,1.91E-13,1.91E-13,0.38,1.91E-13,1.91E-13,1.91E-13,1.91E-13,0.42,1.91E-13,1.91E-13,1.91E-13,1.91E-13,1.91E-13,0.66
1194-65-6,0,0,4.79,3.93,4.31,0,0,5.02,0,0,4.8,0,0,6.24,2.67E-09,2.67E-09,0.51,0.26,0.4,2.67E-09,2.67E-09,0.5,2.67E-09,2.67E-09,0.51,2.67E-09,2.67E-09,0.11
1222-05-5,0,0,4.98,7.04,5.48,0,0,6.23,0,4.19,5.8,0,0,3.59,1.36E-05,1.36E-05,0.32,0.12,0.33,1.36E-05,1.36E-05,0.25,1.36E-05,0.21,0.31,1.36E-05,1.36E-05,0.11
1241-94-7,0,0,6.38,5.3,5.86,0,0,0,0,3.41,6.26,0,0,0,1.37E-05,1.37E-05,0.24,0.33,0.31,1.37E-05,1.37E-05,1.37E-05,1.37E-05,0.08,0.26,1.37E-05,1.37E-05,1.37E-05
1320-18-9,0,0,6.53,5.57,5.27,0,0,6.78,0,0,0,0,0,0,8.38E-16,8.38E-16,0.44,0.45,0.31,8.38E-16,8.38E-16,0.32,8.38E-16,8.38E-16,8.38E-16,8.38E-16,8.38E-16,8.38E-16
1330-20-7,0,0,3.07,0.42,3.88,3.03,0,0,0,0,3.17,0,0,0,0.04,0.04,0.29,0.07,0.2,0.29,0.04,0.04,0.04,0.04,0.28,0.04,0.04,0.04
1330-78-5,0,0,5.06,5.81,5.19,0,0,0,0,3.41,6.1,0,0,0,2.46E-06,2.46E-06,0.38,0.31,0.38,2.46E-06,2.46E-06,2.46E-06,2.46E-06,0.1,0.24,2.46E-06,2.46E-06,2.46E-06
1397-94-0,0,0,8.04,9.66,7.17,0,0,6.95,0,0,0,7.96,0,0,3.20E-13,3.20E-13,0.37,0.1,0.28,3.20E-13,3.20E-13,0.24,3.20E-13,3.20E-13,3.20E-13,0.37,3.20E-13,3.20E-13
1404-04-2,0,0,4.32,0,0,0,0,2.95,0,0,0,0,0,5.85,0,0,0.27,0,0,0,0,0.17,0,0,0,0,0,0.16
1420-04-8,0,0,6.31,0,6.02,0,0,7.07,0,4.73,7.06,0,0,0,2.77E-10,2.77E-10,0.41,2.77E-10,0.41,2.77E-10,2.77E-10,0.29,2.77E-10,0.12,0.29,2.77E-10,2.77E-10,2.77E-10
1420-07-1,0,0,0,3.82,0,6.08,0,6.52,0,0,4.11,0,0,0,0,0,0,0.18,0,0.23,0,0.17,0,0,0.22,0,0,0
1563-66-2,0,4.87,8.04,6,6.6,5.12,4.46,4.65,0,4.3,4.68,2.65,0,0,0,0.27,0.04,0.23,0.17,0.27,0.25,0.26,0,0.23,0.26,0.06,0,0
1570-64-5,0,0,0,3,0,0,0,4.3,0,0,0,0,0,3.65,8.18E-08,8.18E-08,8.18E-08,0.37,8.18E-08,8.18E-08,8.18E-08,0.37,8.18E-08,8.18E-08,8.18E-08,8.18E-08,8.18E-08,0.62
1582-09-8,2.57,0,6.29,6.2,5.53,5.11,0,5.98,0,0,6.19,0,0,6.09,0.02,1.99E-05,0.26,0.27,0.32,0.3,1.99E-05,0.3,1.99E-05,1.99E-05,0.27,1.99E-05,1.99E-05,0.29
1596-84-5,4.78,0,3.21,4.18,0,0,0,0,0,0,0,0,0,0,0.33,9.81E-07,0.29,0.5,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07,9.81E-07
1610-18-0,0,0,3.94,0,0,0,0,3.91,0,0,5.78,0,0,5.53,4.41E-06,4.41E-06,0.28,4.41E-06,4.41E-06,4.41E-06,4.41E-06,0.27,4.41E-06,4.41E-06,0.24,4.41E-06,4.41E-06,0.3
1689-84-5,0,0,4.16,4.94,5.16,0,0,0,0,0,5.06,4.19,0,5.06,6.80E-24,6.80E-24,0.37,0.8,0.59,6.80E-24,6.80E-24,6.80E-24,6.80E-24,6.80E-24,0.7,0.4,6.80E-24,0.7
1689-99-2,0,0,7.1,0,0,0,0,6.42,0,0,4.96,0,0,8.04,6.69E-07,6.69E-07,0.29,6.69E-07,6.69E-07,6.69E-07,6.69E-07,0.3,6.69E-07,6.69E-07,0.13,6.69E-07,6.69E-07,0.17
1763-23-1,0,0,4.45,4.13,8.31,4.4,4.4,3.55,0,0,4.49,0,0,4.06,0,0,0.26,0.25,0.01,0.26,0.26,0.2,0,0,0.27,0,0,0.24
1836-77-7,0,0,0,4.95,0,6.94,0,0,0,0,7.51,0,0,0,2.90E-06,2.90E-06,2.90E-06,0.16,2.90E-06,0.28,2.90E-06,2.90E-06,2.90E-06,2.90E-06,0.22,2.90E-06,2.90E-06,2.90E-06
1861-32-1,0,0,4.27,0,3.52,0,0,6.12,0,0,4.52,0,0,4.48,3.79E-06,3.79E-06,0.4,3.79E-06,0.23,3.79E-06,3.79E-06,0.11,3.79E-06,3.79E-06,0.42,3.79E-06,3.79E-06,0.42
1861-40-1,0,0,0,5.33,0,0,0,6.51,0,0,5.13,0,0,5.71,1.38E-19,1.38E-19,1.38E-19,0.56,1.38E-19,1.38E-19,1.38E-19,0.25,1.38E-19,1.38E-19,0.44,1.38E-19,1.38E-19,0.65
1886-81-3,3.47,0,4.46,0,4.5,0,0,0,0,0,0,0,0,0,0.35,6.96E-12,0.59,6.96E-12,0.57,6.96E-12,6.96E-12,6.96E-12,6.96E-12,6.96E-12,6.96E-12,6.96E-12,6.96E-12,6.96E-12
1897-45-6,0,0,6.98,6.92,2.96,7.61,0,7.03,0,3.37,8.12,6.18,0,5.63,0,0,0.2,0.2,0.05,0.16,0,0.19,0,0.07,0.12,0.22,0,0.21
1912-24-9,5.98,0,5.95,3.89,5.33,3.35,0,5.33,0,3.4,7.73,3.63,0,2.33,0.18,0,0.18,0.22,0.23,0.17,0,0.23,0,0.18,0.04,0.2,0,0.09
1912-26-1,5.59,0,4.58,0,0,0,0,0,0,0,4.22,0,0,0,0.3,7.92E-11,0.53,7.92E-11,7.92E-11,7.92E-11,7.92E-11,7.92E-11,7.92E-11,7.92E-11,0.4,7.92E-11,7.92E-11,7.92E-11
1918-00-9,0,0,3.34,0,0,3.73,0,5.34,0,0,4.78,2.34,0,8.2,0.02,0.02,0.16,0.02,0.02,0.18,0.02,0.18,0.02,0.02,0.19,0.1,0.02,0.04
1918-16-7,0,0,4.49,0,5.43,5.01,0,0,0,0,7.2,0,0,7.61,2.68E-05,2.68E-05,0.17,2.68E-05,0.27,0.23,2.68E-05,2.68E-05,2.68E-05,2.68E-05,0.19,2.68E-05,2.68E-05,0.14
1928-43-4,0,0,7.25,0,0,0,0,6.2,0,0,4.05,0,0,5.82,2.11E-05,2.11E-05,0.17,2.11E-05,2.11E-05,2.11E-05,2.11E-05,0.29,2.11E-05,2.11E-05,0.12,2.11E-05,2.11E-05,0.3
1929-73-3,0,0,5.28,0,5.92,0,0,4.93,0,0,5.34,0,0,5.75,1.53E-42,1.53E-42,0.93,1.53E-42,0.49,1.53E-42,1.53E-42,0.44,1.53E-42,1.53E-42,0.98,1.53E-42,1.53E-42,0.75
1929-77-7,0,0,5.91,0,0,0,0,5.08,0,0,5.58,0,0,3.83,7.07E-08,7.07E-08,0.29,7.07E-08,7.07E-08,7.07E-08,7.07E-08,0.44,7.07E-08,7.07E-08,0.38,7.07E-08,7.07E-08,0.17
1929-82-4,0,0,5.02,0,0,0,0,5.92,0,0,5.32,0,0,0,1.62E-31,1.62E-31,0.6,1.62E-31,1.62E-31,1.62E-31,1.62E-31,0.48,1.62E-31,1.62E-31,0.86,1.62E-31,1.62E-31,1.62E-31
1982-49-6,0,0,4.23,4.55,0,0,0,4.33,0,0,6.04,0,0,0,5.35E-08,5.35E-08,0.38,0.45,5.35E-08,5.35E-08,5.35E-08,0.41,5.35E-08,5.35E-08,0.16,5.35E-08,5.35E-08,5.35E-08
1982-69-0,0,0,3.8,0,0,0,0,0,0,0,3.82,0,0,3.39,3.93E-48,3.93E-48,1.39,3.93E-48,3.93E-48,3.93E-48,3.93E-48,3.93E-48,3.93E-48,3.93E-48,1.33,3.93E-48,3.93E-48,0.83
2008-39-1,0,0,4.82,5.24,3.43,0,0,3.42,0,0,3.53,0,0,5.66,3.96E-05,3.96E-05,0.35,0.27,0.26,3.96E-05,3.96E-05,0.26,3.96E-05,3.96E-05,0.28,3.96E-05,3.96E-05,0.17
2008-41-5,2.65,0,4.26,0,3.77,0,0,0,0,0,5.64,0,0,0,0.17,0,0.32,0,0.31,0,0,0,0,0,0.15,0,0,0
2016-57-1,0,0,5.43,5.32,0,0,0,0,0,0,6.22,0,0,0,1.38E-29,1.38E-29,0.73,0.64,1.38E-29,1.38E-29,1.38E-29,1.38E-29,1.38E-29,1.38E-29,0.42,1.38E-29,1.38E-29,1.38E-29
2032-59-9,0,0,7.62,0,6.84,0,0,3.26,0,0,5.57,0,0,0,0,0,0.13,0,0.18,0,0,0.08,0,0,0.21,0,0,0
2032-65-7,0,5.18,7.07,0,8.15,4.25,0,5.35,0,0,0,0,0,0,0,0.22,0.2,0,0.1,0.14,0,0.23,0,0,0,0,0,0
2039-46-5,0,0,3.11,0,0,0,0,4,0,0,3.54,0,0,6.76,0.01,0.01,0.18,0.01,0.01,0.01,0.01,0.24,0.01,0.01,0.21,0.01,0.01,0.08
2058-46-0,0,0,3.69,3.59,0,0,0,0,0,0,5.2,5.7,0,4.7,2.12E-06,2.12E-06,0.27,0.24,2.12E-06,2.12E-06,2.12E-06,2.12E-06,2.12E-06,2.12E-06,0.34,0.21,2.12E-06,0.43
2104-64-5,0,0,9.03,4.82,0,0,0,5.17,0,0,5.98,0,0,0,0,0,0.07,0.16,0,0,0,0.18,0,0,0.21,0,0,0
2164-07-0,3.55,0,3.56,0,0,0,0,3.35,0,0,4.42,0,0,8.05,0.18,0.01,0.18,0.01,0.01,0.01,0.01,0.17,0.01,0.01,0.2,0.01,0.01,0.04
2164-17-2,0,0,5.37,0,6.02,0,0,4.55,0,0,5.64,0,0,6.02,9.46E-19,9.46E-19,0.63,9.46E-19,0.47,9.46E-19,9.46E-19,0.18,9.46E-19,9.46E-19,0.64,9.46E-19,9.46E-19,0.47
2212-67-1,0,0,6.02,2.8,5.43,4.52,0,4.55,0,0,5.93,0,0,4.75,2.13E-05,2.13E-05,0.21,0.06,0.32,0.35,2.13E-05,0.35,2.13E-05,2.13E-05,0.23,2.13E-05,2.13E-05,0.36
2224-44-4,4.53,0,5.2,0,0,0,0,6.29,0,0,5.73,0,0,0,0.26,2.19E-12,0.5,2.19E-12,2.19E-12,2.19E-12,2.19E-12,0.28,2.19E-12,2.19E-12,0.49,2.19E-12,2.19E-12,2.19E-12
2274-99-9,3.42,0,7.19,6.07,0,0,0,6.57,0,0,0,0,0,0,0.09,0,0.17,0.24,0,0,0,0.22,0,0,0,0,0,0
2302-17-2,0,0,0,0,0,0,0,3.14,0,0,6.15,0,3.33,6.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.01,0.01,0.16,0.01,0.17,0.16
2303-17-5,0,0,6.58,4.57,5.48,0,0,0,0,0,7.16,0,0,5.01,2.78E-07,2.78E-07,0.28,0.2,0.36,2.78E-07,2.78E-07,2.78E-07,2.78E-07,2.78E-07,0.16,2.78E-07,2.78E-07,0.29
2310-17-0,0,0,5.49,5.03,0,0,0,0,0,0,5.65,0,0,0,6.83E-62,6.83E-62,1.19,0.67,6.83E-62,6.83E-62,6.83E-62,6.83E-62,6.83E-62,6.83E-62,0.9,6.83E-62,6.83E-62,6.83E-62
2312-35-8,0,0,6.68,6.89,0,0,0,6.64,0,0,4.25,0,0,0,2.05E-06,2.05E-06,0.29,0.26,2.05E-06,2.05E-06,2.05E-06,0.29,2.05E-06,2.05E-06,0.1,2.05E-06,2.05E-06,2.05E-06
6/1/2425,0,0,0,6.1,0,0,0,7.01,0,0,0,0,0,2.54,0.01,0.01,0.01,0.16,0.01,0.01,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.09
2439-00-1,0,0,4.76,4.14,3.51,0,0,0,0,0,0,0,0,0,1.90E-10,1.90E-10,0.39,0.64,0.39,1.90E-10,1.90E-10,1.90E-10,1.90E-10,1.90E-10,1.90E-10,1.90E-10,1.90E-10,1.90E-10
1/2/2439,0,0,6.29,0,0,0,0,6.97,0,0,7.53,0,0,0,5.91E-28,5.91E-28,0.38,5.91E-28,5.91E-28,5.91E-28,5.91E-28,0.64,5.91E-28,5.91E-28,0.4,5.91E-28,5.91E-28,5.91E-28
10/3/2439,0,0,7.21,0,0,6.48,0,6.74,0,0,7.34,0,0,6.56,7.23E-68,7.23E-68,0.7,7.23E-68,7.23E-68,0.62,7.23E-68,0.97,7.23E-68,7.23E-68,0.48,7.23E-68,7.23E-68,0.75
2545-60-0,0,0,3.61,0,0,0,0,2.45,0,0,3.63,0,0,3.47,3.45E-08,3.45E-08,0.6,3.45E-08,3.45E-08,3.45E-08,3.45E-08,0.23,3.45E-08,3.45E-08,0.59,3.45E-08,3.45E-08,0.67
2593-15-9,0,0,4.91,5.37,0,0,0,4.93,0,0,6.54,0,0,4.48,1.10E-10,1.10E-10,0.46,0.5,1.10E-10,1.10E-10,1.10E-10,0.47,1.10E-10,1.10E-10,0.13,1.10E-10,1.10E-10,0.32
