compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
106-48-9,0,0,4.164616097,4.829737609,0,3.603948791,1.894209906,0,0,0,0,0,0,0,3.623128101,1.256800399,0.004977486,0.004977486,0.289291053,0.200213771,0.004977486,0.317389961,0.123228501,0.004977486,0.004977486,0.004977486,0.004977486,0.004977486
106-93-4,0,3.159894665,4.46092466,4.640369561,4.412662181,3.931415336,0,0,0,4.273838017,0,0,0,2.958607315,3.976815962,0.665710036,1.07E-08,0.282245728,0.460035264,0.364655068,0.483666695,0.597881332,1.07E-08,1.07E-08,1.07E-08,0.542496979,1.07E-08,1.07E-08
106-95-6,5.26315708,0,0,5.179611029,8.138218344,0,0,0,0,0,0,0,0,0,6.193662151,1.684553079,0.203315175,0.000274751,0.000274751,0.197577766,0.121639255,0.000274751,0.000274751,0.000274751,0.000274751,0.000274751,0.000274751,0.000274751
107-02-8,6.90358604,3.789165703,5.386956244,5.935770724,4.97053283,0,3.60566928,5.447654084,0,0,0,0,0,0,5.148476415,1.162344285,0.10976779,0.17322026,0.336073602,0.272867888,0.339223618,1.88E-05,0.142235441,0.332039064,1.88E-05,1.88E-05,1.88E-05,1.88E-05
107-05-1,5.352327259,0,2.485866167,3.503594934,0,0,0,0,0,0,0,0,0,0,3.78059612,1.453167933,0.152956397,0.009307755,0.184593564,0.269590198,0.009307755,0.009307755,0.009307755,0.009307755,0.009307755,0.009307755,0.009307755,0.009307755
107-06-2,4.340319496,0,2.597517923,2.698792741,7.232029938,0,2.095637429,0,0,2.39339794,0,0,0,1.518557371,3.26803612,1.950933872,0.175820639,0.050274881,0.192760188,0.195965929,0.025953669,0.050274881,0.170705996,0.050274881,0.050274881,0.18493681,0.050274881,0.050274881
107-07-3,3.636386941,0,2.076567091,3.096311149,2.833988857,0,0,2.997922342,0,0,0,0,0,0,2.928235276,0.563206368,0.321324708,9.56E-07,0.225785405,0.677491249,0.698492704,9.56E-07,9.56E-07,0.702939633,9.56E-07,9.56E-07,9.56E-07,9.56E-07
107-11-9,4.057628073,0,2.715205392,3.580506818,2.756598077,3.513560029,0,4.00841005,0,3.501325572,0,0,0,0,3.447604859,0.536256945,0.389529597,7.88E-10,0.29274602,0.721439197,0.324325314,0.738333132,7.88E-10,0.430580291,7.88E-10,0.740215137,7.88E-10,7.88E-10
107-13-1,3.597366296,0,3.610851721,2.976607047,4.614205363,0,0,0,0,3.206281134,0,0,0,0,3.601062312,0.626969874,0.636291096,4.37E-08,0.636224594,0.387484645,0.172439994,4.37E-08,4.37E-08,4.37E-08,4.37E-08,0.521878255,4.37E-08,4.37E-08
107-15-3,2.380924347,0,3.574744373,3.718166515,0,0,0,0,0,0,0,0,0,0,3.224611745,0.734165374,0.280768807,3.52E-05,0.484983544,0.433489081,3.52E-05,3.52E-05,3.52E-05,3.52E-05,3.52E-05,3.52E-05,3.52E-05,3.52E-05
107-18-6,0,0,5.366085104,4.738719247,0,3.245511172,0,2.764025112,0,5.245511172,0,0,0,0,4.271970361,1.192711265,0.00054782,0.00054782,0.219606369,0.309827711,0.00054782,0.230964243,0.00054782,0.150409262,0.00054782,0.239717777,0.00054782,0.00054782
107-19-7,4.267604691,0,3.707291395,4.271562825,0,0,0,0,0,0,0,0,0,0,4.08215297,0.32464568,1.043857338,5.71E-35,0.63093053,1.036535405,5.71E-35,5.71E-35,5.71E-35,5.71E-35,5.71E-35,5.71E-35,5.71E-35,5.71E-35
107-21-1,2.279651551,0,0.792869151,3.588749168,0,-0.278755,0,0,0,0,0,0,0,0.562266976,1.388956369,1.537239637,0.219415944,0.172541326,0.240723185,0.093218407,0.172541326,0.144077672,0.172541326,0.172541326,0.172541326,0.172541326,0.172541326,0.172541326
107-41-5,1.000867254,0,1.301675069,1.097016395,1.438062032,0,0,0,0,0,0,0,0,0,1.209405187,0.197414111,1.156707897,1.43E-08,1.811735535,1.718512659,1.033271688,1.43E-08,1.43E-08,1.43E-08,1.43E-08,1.43E-08,1.43E-08,1.43E-08
107-49-3,0,3.656501421,6.593449675,5.383500149,0,0,4.617583355,4.462681395,0,0,0,0,0,0,4.942743199,1.107892677,1.72E-05,0.183537532,0.118673868,0.332693362,1.72E-05,1.72E-05,0.344911431,0.327824342,1.72E-05,1.72E-05,1.72E-05,1.72E-05
107-64-2,0,0,4.768275199,4.960064226,4.817910345,0,0,0,0,4.542965917,0,0,0,0,4.772303922,0.173153139,2.59E-165,2.59E-165,2.303361722,1.279823594,2.225438071,2.59E-165,2.59E-165,2.59E-165,2.59E-165,0.958405492,2.59E-165,2.59E-165
107-92-6,1.393677497,0,1.505672791,3.015586559,0,0,0,0,0,3.309802441,0,0,0,0,2.306184822,0.99732781,0.263202501,0.027604509,0.289849979,0.310603416,0.027604509,0.027604509,0.027604509,0.027604509,0.027604509,0.241088953,0.027604509,0.027604509
108-05-4,0,0,2.416439777,3.788825681,0,2.416439777,0,0,0,0,0,0,0,0,2.873901745,0.792347371,0.000700293,0.000700293,0.426198612,0.258502525,0.000700293,0.426198612,0.000700293,0.000700293,0.000700293,0.000700293,0.000700293,0.000700293
108-10-1,0,0,1.369251414,2.297403805,0,1.432971466,0,0,0,0,0,0,0,0,1.699875562,0.518454494,0.003563218,0.003563218,0.627900735,0.396061958,0.003563218,0.67398412,0.003563218,0.003563218,0.003563218,0.003563218,0.003563218,0.003563218
108-38-3,4.417463512,0,3.653077543,4.101710259,0,0,0,0,0,0,0,0,0,0,4.057417105,0.384113122,0.669363569,6.13E-25,0.596805349,1.031723938,6.13E-25,6.13E-25,6.13E-25,6.13E-25,6.13E-25,6.13E-25,6.13E-25,6.13E-25
108-43-0,0,0,4.360910743,4.10909877,0,0,0,0,0,3.234037506,0,0,0,0,3.901349006,0.591464957,2.41E-10,2.41E-10,0.498754341,0.634148195,2.41E-10,2.41E-10,2.41E-10,2.41E-10,2.41E-10,0.356920267,2.41E-10,2.41E-10
108-46-3,0,0,5.643895431,3.04183544,0,0,0,3.04183544,0,3.04183544,0,0,0,0,3.692350438,1.301029996,0.005465627,0.005465627,0.099550046,0.270605081,0.005465627,0.005465627,0.005465627,0.270605081,0.005465627,0.270605081,0.005465627,0.005465627
108-86-1,0,0,4.432497937,4.447737904,0,0,1.818984173,0,0,0,0,0,0,0,3.566406671,1.513331459,0.016404927,0.016404927,0.223796063,0.222498661,0.016404927,0.016404927,0.135348576,0.016404927,0.016404927,0.016404927,0.016404927,0.016404927
108-87-2,0,0,4.425966078,4.878113292,1.992056645,0,0,1.927598655,0,0,0,0,0,0,3.305933668,1.565492639,0.02740885,0.02740885,0.197291339,0.153905007,0.179186273,0.02740885,0.02740885,0.172953325,0.02740885,0.02740885,0.02740885,0.02740885
108-88-3,2.71159612,4,2.473087457,4.104111144,2.739139869,2.911370707,0,2.566509142,0,7.343272869,0,0,0,0,3.606135913,1.637441636,0.209863652,0.236690375,0.191765936,0.232627362,0.211771116,0.222664641,0.021555295,0.19916365,0.021555295,0.018015448,0.021555295,0.021555295
108-90-7,4.866686866,0,3.908363497,4.43859444,0,0,1.771307811,0,0,4.998299853,0,0,0,0,3.996650493,1.314869179,0.243754713,0.002990843,0.302725162,0.286745129,0.002990843,0.002990843,0.072449946,0.002990843,0.002990843,0.226993269,0.002990843,0.002990843
108-94-1,0,0,2.088775537,2.270054909,0,1.428289398,0,0,0,0,0,0,0,0,1.929039948,0.443033732,6.88E-05,6.88E-05,0.843810669,0.669603936,6.88E-05,0.475403443,6.88E-05,6.88E-05,6.88E-05,6.88E-05,6.88E-05,6.88E-05
108-95-2,3.869503144,0,3.511250697,4.225460668,3.973648695,2.926373827,0,2.833769608,0,2.195497444,2.562028989,0,0,0,3.262191634,0.73575028,0.385681777,2.92E-05,0.512031752,0.230127814,0.339731109,0.488586982,2.92E-05,0.457670208,2.92E-05,0.189561682,0.344771074,2.92E-05
109-52-4,1.57324128,0,3.355952725,3.009165238,0,0,0,0,0,3.82390704,0,0,0,0,2.940566571,0.970759199,0.152405016,0.004181398,0.375007163,0.409934262,0.004181398,0.004181398,0.004181398,0.004181398,0.004181398,0.271643576,0.004181398,0.004181398
109-57-9,0,0,3.474069008,1.559983637,0,0,1.861013632,0,0,0,0,0,0,0,2.298355426,1.029262642,0.032034187,0.032034187,0.201857906,0.299662697,0.032034187,0.032034187,0.354142982,0.032034187,0.032034187,0.032034187,0.032034187,0.032034187
110-54-3,0,0,3.236419351,4.537449347,2.16087239,3.102880443,0,1.656635755,0,1.418655719,0,0,0,0,2.685485501,1.170138893,0.024487161,0.024487161,0.305165701,0.09744079,0.308336766,0.319921258,0.024487161,0.231632059,0.024487161,0.189738782,0.024487161,0.024487161
110-82-7,0,0,2.393630938,3.38005027,0,0,0,1.741840011,0,0,0,0,0,0,2.50517374,0.824781523,0.004800015,0.004800015,0.479291356,0.275578267,0.004800015,0.004800015,0.004800015,0.315191418,0.004800015,0.004800015,0.004800015,0.004800015
110-86-1,1.678074984,0,2.51797183,2.149995045,2.642910567,1.40450268,0,2.393033094,0,1.78423972,0,0,0,0,2.08153256,0.468485984,0.58771246,4.40E-05,0.551769882,0.842512106,0.415352173,0.299718806,4.40E-05,0.682671563,4.40E-05,0.696256823,4.40E-05,4.40E-05
110-91-8,3.062522169,0,2.940123849,2.684851344,0,0,0,0,0,0,0,0,0,0,2.895832454,0.192691746,1.424130612,1.88E-49,2.016388555,1.136900184,1.88E-49,1.88E-49,1.88E-49,1.88E-49,1.88E-49,1.88E-49,1.88E-49,1.88E-49
111-15-9,0,0,1.519036753,3.477644067,0,0,0,3.306849148,0,0,0,0,0,0,2.767843323,1.08486456,0.014192718,0.014192718,0.189582798,0.296878545,0.014192718,0.014192718,0.014192718,0.325035958,0.014192718,0.014192718,0.014192718,0.014192718
111-30-8,0,2.04290054,4.260145138,4.022784222,0,0,0,0,0,0,0,0,0,0,3.4419433,1.217405246,0.006021546,0.169315538,0.261450443,0.292444873,0.006021546,0.006021546,0.006021546,0.006021546,0.006021546,0.006021546,0.006021546,0.006021546
111-42-2,1.952085005,0,2.823096015,1.823096015,0,0,0,3.021753102,0,3.021753102,0,0,0,0,2.528356648,0.592290677,0.419580189,7.44E-05,0.595117329,0.331507622,7.44E-05,7.44E-05,7.44E-05,0.476088726,7.44E-05,0.476088726,7.44E-05,7.44E-05
111-46-6,1.539371673,0,1.025802152,3.025802152,0,0,0,0,0,0,0,0,0,0,1.863658659,1.038687411,0.365812855,0.076799886,0.277415772,0.205395536,0.076799886,0.076799886,0.076799886,0.076799886,0.076799886,0.076799886,0.076799886,0.076799886
111-70-6,3.560066615,0,3.092088739,3.431748137,2.065216593,2.86109661,0,3.560066615,0,3.650243245,0,0,0,0,3.174360936,0.56647364,0.558545762,1.07E-07,0.696867137,0.635185176,0.103575172,0.604397853,1.07E-07,0.558545762,1.07E-07,0.494860329,1.07E-07,1.07E-07
111-87-5,0,0,3.442611849,3.867227446,0,3.146226758,0,0,0,0,0,0,0,0,3.485355351,0.362395852,9.04E-21,9.04E-21,1.093216067,0.631847289,9.04E-21,0.710506296,9.04E-21,9.04E-21,9.04E-21,9.04E-21,9.04E-21,9.04E-21
111-90-0,0.80752467,0,1.60392449,1.000566158,0.853870022,0,0,0,0,0,0,0,0,0,1.066471335,0.367628471,0.84677097,0.016147214,0.372730415,1.067879423,0.918076719,0.016147214,0.016147214,0.016147214,0.016147214,0.016147214,0.016147214,0.016147214
112-02-7,0,0,7.505150657,6.505150657,4.712758967,0,0,0,0,6.162727976,0,0,0,0,6.221447064,1.155850386,1.77E-07,1.77E-07,0.186279588,0.334908557,0.147249052,1.77E-07,1.77E-07,1.77E-07,1.77E-07,0.344705354,1.77E-07,1.77E-07
112-05-0,3.684768522,1.847133756,0,3.240274882,3.597256283,0,0,0,0,3.882728704,0,0,0,0,3.250432429,0.81824256,0.423490249,0.112030832,0.000182539,0.487522358,0.445671756,0.000182539,0.000182539,0.000182539,0.000182539,0.361709914,0.000182539,0.000182539
112-27-6,0,0,1.176595327,0.198871722,0.370415353,0,0,0,0,0,0,0,0,0,0.581960801,0.522062706,0.410538167,0.410538167,0.399459619,0.583797309,0.70393528,0.410538167,0.410538167,0.410538167,0.410538167,0.410538167,0.410538167,0.410538167
112-36-7,0,0,1.390582949,1.210126885,0,0,1.644952272,0,0,0,0,0,0,0,1.415220702,0.218457189,1.41E-09,1.41E-09,1.814603414,1.175304523,1.41E-09,1.41E-09,1.05052057,1.41E-09,1.41E-09,1.41E-09,1.41E-09,1.41E-09
114-07-8,0,0,4.485446476,3.042836072,0,4.425851506,0,0,0,3.865657717,4.865657717,0,0,0,4.137089898,0.70827493,2.20E-08,2.20E-08,0.49909045,0.170766082,2.20E-08,0.518339919,2.20E-08,2.20E-08,2.20E-08,0.523379636,0.331848353,2.20E-08
114-26-1,3.776585799,4.452597482,4.670346321,4.279261159,5.718593852,3.876609048,3.802139904,4.320653844,0,5.764351343,0,0,0,0,4.517904306,0.757609634,0.326253895,0.524627479,0.51602754,0.501093586,0.149986593,0.368023368,0.337009678,0.509031739,9.98E-09,0.136047238,9.98E-09,9.98E-09
115-20-8,2.282267913,0,3.0041008,2.815308278,2.644162818,0,0,0,0,0,0,0,0,0,2.686459952,0.306951599,0.546158191,3.02E-17,0.760861775,1.190084442,1.287410204,3.02E-17,3.02E-17,3.02E-17,3.02E-17,3.02E-17,3.02E-17,3.02E-17
115-29-7,8.287292516,4.79860753,6.777002898,8.433420552,5.609511811,4.897704582,4.265119537,5.82632312,4.618285735,4.83136056,5.277073351,0,0,0,5.783791108,1.445375258,0.061584006,0.21879846,0.217968304,0.051427746,0.274013763,0.228727867,0.158927964,0.275893469,0.199403921,0.222147144,0.25956186,9.20E-05
115-31-1,4.990268238,2.102705655,5.449493141,6.160697602,4.956577619,0,0,3.926614396,0,0,0,0,0,0,4.597726108,1.423149233,0.269860311,0.060288695,0.23435529,0.153372513,0.271552085,0.001517902,0.001517902,0.250825216,0.001517902,0.001517902,0.001517902,0.001517902
115-32-2,0,2.895754997,5.977711297,6.523452925,5.595648051,4.790624654,2.508078064,5.422647869,0,0,0,0,0,0,4.816273979,1.541391648,0.00196302,0.119094529,0.194854003,0.140160744,0.227761756,0.258783711,0.08434495,0.239547502,0.00196302,0.00196302,0.00196302,0.00196302
115-86-6,0,4.327902142,5.806030793,5.860388455,7.513600969,0,0,3.931537606,0,4.958606516,0,0,0,0,5.399677747,1.291876991,4.97E-05,0.218892414,0.293903468,0.289782667,0.080959592,4.97E-05,4.97E-05,0.161899067,4.97E-05,0.291324311,4.97E-05,4.97E-05
115-90-2,0,5.032673272,7.194573079,3.854562035,0,0,3.447804574,0,0,4.415687602,0,0,0,0,4.789060112,1.471181507,0.001355855,0.26747895,0.071235594,0.221630117,0.001355855,0.001355855,0.178960528,0.001355855,0.001355855,0.262577429,0.001355855,0.001355855
116-06-3,0,3.501195785,6.404285772,5.387252433,5.847983272,4.103255777,5.075227053,3.802225781,0,4.301028626,0,0,0,0,4.802806813,1.03574851,8.25E-06,0.174873364,0.116549756,0.328484611,0.231492716,0.306618888,0.37207789,0.241548345,8.25E-06,0.342524055,8.25E-06,8.25E-06
116-29-0,4.766181399,2.250481238,4.602121227,5.440921524,0,0,0,4.551511234,0,0,0,0,0,0,4.322243325,1.211570828,0.307898118,0.076316025,0.320607477,0.214998493,0.000567494,0.000567494,0.000567494,0.323433865,0.000567494,0.000567494,0.000567494,0.000567494
117-18-0,0,0,5.672949999,5.848258039,5.602878775,0,0,5.661347497,0,0,0,0,0,0,5.696358577,0.105807462,0,0,3.679300597,1.345399819,2.552105425,0,0,3.569588041,0,0,0,0
117-80-6,0,2.055084625,6.941141272,6.453024633,0,0,0,5.113076572,0,0,0,0,0,0,5.140581775,2.197390116,0.011765157,0.067742073,0.129778804,0.151893344,0.011765157,0.011765157,0.011765157,0.181538556,0.011765157,0.011765157,0.011765157,0.011765157
117-81-7,5.002858038,1.892719759,6.211478522,6.086539785,6.211478522,2.591689764,0,0,0,6.265353903,0,0,0,0,4.894588328,1.875030006,0.2124114,0.059064974,0.166260898,0.173840215,0.166260898,0.10007933,0.007050398,0.007050398,0.007050398,0.162872116,0.007050398,0.007050398
118-74-1,4.831266295,1.755545581,7.935542011,6.977394331,0,0,2.603257237,0,0,2.454515586,0,0,0,2.454515586,4.144576661,2.471961597,0.155278568,0.101168805,0.049792379,0.083694233,0.039577182,0.039577182,0.132875907,0.039577182,0.039577182,0.127751526,0.039577182,0.039577182
118-95-6,0,0,5.064435717,6.313077643,3.877349074,0,0,0,0,0,0,0,0,0,5.084954145,1.217993912,5.38E-05,5.38E-05,0.327493982,0.19701116,0.20035778,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05
118-96-7,4.777283146,0,4.712827561,5.034060942,3.961828556,4.611987254,2.572984238,4.066245626,2.340082884,3.893882239,0,0,0,0,3.99679805,0.959480049,0.298668242,7.09E-05,0.31473227,0.231788847,0.415514012,0.338536336,0.138260131,0.414702352,0.093640999,0.413405077,7.09E-05,7.09E-05
119-06-2,0,0,6.892446383,6.548864036,6.46968279,0,0,0,0,0,0,0,0,0,6.636997737,0.224739684,7.37E-190,7.37E-190,0.930434162,1.64374901,1.345473864,7.37E-190,7.37E-190,7.37E-190,7.37E-190,7.37E-190,7.37E-190,7.37E-190
119-12-0,4.53190419,0,8.098934899,4.656842926,5.89271663,0,0,0,0,3.14504866,0,0,0,0,5.265089461,1.859213094,0.198523301,0.003891751,0.067157706,0.203394813,0.202691349,0.003891751,0.003891751,0.003891751,0.003891751,0.112003886,0.003891751,0.003891751
119-38-0,0,0,7.227913841,4.295440076,5.625853849,0,0,0,0,0,0,0,0,0,5.716402589,1.468332354,0.000138966,0.000138966,0.159948246,0.170107406,0.271181405,0.000138966,0.000138966,0.000138966,0.000138966,0.000138966,0.000138966,0.000138966
119-61-9,0,0,4.379785787,4.090337664,0,0,0,0,0,4.061942292,0,0,0,0,4.177355247,0.175883958,7.32E-123,7.32E-123,1.169609166,2.006930301,7.32E-123,7.32E-123,7.32E-123,7.32E-123,7.32E-123,1.828874781,7.32E-123,7.32E-123
120-12-7,6.209595432,0,6.344860591,5.694685616,8.250988117,2.418619311,0,7.965430808,0,2.297741837,0,0,0,2.530828814,5.214093816,2.473080939,0.148760082,0.017475583,0.145303171,0.158296541,0.07589755,0.08515677,0.017475583,0.08687831,0.017475583,0.080483359,0.017475583,0.017475583
120-36-5,3.371190556,1.704672576,0,5.672220552,0,3.371190556,0,0,0,0,3.371190556,0,0,0,3.498092959,1.413462072,0.28110952,0.126195245,0.013201855,0.086471087,0.013201855,0.28110952,0.013201855,0.013201855,0.013201855,0.013201855,0.28110952,0.013201855
120-51-4,0,2.025812792,4.335616712,5.180714752,0,0,0,0,0,0,0,0,0,0,3.847381419,1.633135595,0.015231407,0.131141562,0.233604059,0.175044409,0.015231407,0.015231407,0.015231407,0.015231407,0.015231407,0.015231407,0.015231407,0.015231407
120-82-1,0,0,3.217361176,4.96871925,5.290270912,4.878542619,0,4.258753861,0,5.217361176,0,0,0,2.790406531,4.374487932,1.001492748,2.87E-05,2.87E-05,0.204352855,0.334051646,0.262236032,0.350958493,2.87E-05,0.395696646,2.87E-05,0.279545645,2.87E-05,2.87E-05
120-83-2,4.257953088,0,4.41735914,4.639207889,4.774445035,0,0,4.684565697,0,4.216999306,0,0,0,0,4.498421692,0.234202509,1.005532885,1.32E-80,1.604368936,1.421840038,0.850543711,1.32E-80,1.32E-80,1.242067799,1.32E-80,0.827526155,1.32E-80,1.32E-80
120-94-5,0,0.999737917,1.262257826,3.367884647,0,0,0,0,0,0,0,0,0,0,1.876626797,1.298120433,0.108088302,0.244629491,0.274761751,0.158864065,0.108088302,0.108088302,0.108088302,0.108088302,0.108088302,0.108088302,0.108088302,0.108088302
121-14-2,0,3.520031674,4.114266328,3.741880424,0,0,0,0,0,3.959364368,0,0,0,0,3.833885699,0.259054378,4.23E-48,0.739240124,0.857329222,1.445868376,4.23E-48,4.23E-48,4.23E-48,4.23E-48,4.23E-48,1.369534179,4.23E-48,4.23E-48
121-54-0,0,0,5.007909959,5.289634799,0,5.397938361,0,0,0,4.771693429,0,0,0,0,5.116794137,0.282763878,1.11E-71,1.11E-71,1.310049208,1.170450345,1.11E-71,0.860635752,1.11E-71,1.11E-71,1.11E-71,0.669950689,1.11E-71,1.11E-71
121-75-5,4.481548208,2.347248252,9.087610941,7.820004701,7.794698836,3.99108714,3.198828419,6.93804973,2.152738582,3.884497435,0,0,0,0,5.169631224,2.51349408,0.152882834,0.084495596,0.047098832,0.091031195,0.091998094,0.142197296,0.116716182,0.123920183,0.077231606,0.139272473,0.019144793,0.019144793
121-82-4,0,0,4.17049054,4.373453945,3.880901587,3.832432665,0,0,3.489249303,3.656385719,0,0,0,0,3.900485627,0.325673611,8.72E-32,8.72E-32,0.86870286,0.426717408,1.222762954,1.19852159,8.72E-32,8.72E-32,0.551939636,0.924990873,8.72E-32,8.72E-32
122-14-5,5.924328322,2.683174417,7.266751002,5.518562975,7.830058405,4.618065799,4.296714226,6.363661015,0,5.21239334,0,0,0,0,5.5237455,1.569822627,0.245991363,0.049438795,0.13720125,0.254130689,0.086370464,0.215170188,0.18723715,0.220240696,0.000520589,0.249182497,0.000520589,0.000520589
122-34-9,4.304616102,1.638098121,2.304616102,3.472107189,4.380336816,0,2.001420044,3.304616102,0,2.267189604,7.526464851,0,0,0,3.466607214,1.814005271,0.197664898,0.132323814,0.179130883,0.21992243,0.193720895,0.03541989,0.158710711,0.219048293,0.03541989,0.176741417,0.017972037,0.03541989
122-39-4,0,1.876283544,5.142106232,4.886043382,0,0,0,5.916712202,0,0,0,0,0,0,4.45528634,1.774288041,0.00960984,0.078180858,0.208616123,0.218316768,0.00960984,0.00960984,0.00960984,0.16016464,0.00960984,0.00960984,0.00960984,0.00960984
122-42-9,0,1.952352115,3.520988351,3.673598515,0,0,0,0,0,0,0,0,0,0,3.04897966,0.952767781,0.002501245,0.215898889,0.370364007,0.33774999,0.002501245,0.002501245,0.002501245,0.002501245,0.002501245,0.002501245,0.002501245,0.002501245
123-31-9,0,0,6.08759293,6.398382763,0,5.661624198,2.476814511,0,0,0,0,0,0,0,5.156103601,1.811543632,0.003834625,0.003834625,0.192951416,0.174078428,0.003834625,0.211812519,0.073766435,0.003834625,0.003834625,0.003834625,0.003834625,0.003834625
123-33-1,0,1.383040365,0,3.120139419,4.651618336,0,0,0,0,0,0,0,0,0,3.051599373,1.635366562,0.042775506,0.14495845,0.042775506,0.243732545,0.151158757,0.042775506,0.042775506,0.042775506,0.042775506,0.042775506,0.042775506,0.042775506
123-42-2,0,3.884929233,1.110812598,1.485271511,0,0,0,0,0,0,0,0,0,0,2.160337781,1.505229759,0.094626838,0.137485589,0.2078446,0.239679783,0.094626838,0.094626838,0.094626838,0.094626838,0.094626838,0.094626838,0.094626838,0.094626838
123-54-6,3.131863389,0,3.000507828,2.996186454,2.801850741,0,0,2.810176129,0,0,0,0,0,0,2.948116908,0.140747743,1.208862198,1.52E-95,2.64472979,2.673868276,1.651808878,1.52E-95,1.52E-95,1.753461573,1.52E-95,1.52E-95,1.52E-95,1.52E-95
123-86-4,0,0,2.753301247,3.703327272,0,0,0,0,0,2.455930086,0,0,0,0,2.970852868,0.651533933,1.87E-05,1.87E-05,0.579111866,0.325478137,1.87E-05,1.87E-05,1.87E-05,1.87E-05,1.87E-05,0.448064269,1.87E-05,1.87E-05
126-11-4,0,0.276228509,3.199315125,2.702197242,0,0,0,0,0,0,0,0,0,0,2.059246959,1.564016509,0.107209931,0.133183871,0.19556359,0.234407812,0.107209931,0.107209931,0.107209931,0.107209931,0.107209931,0.107209931,0.107209931,0.107209931
126-73-8,0,0,4.686617842,4.726428396,0,0,0,0,0,5.425398401,0,0,0,0,4.946148213,0.415519887,1.64E-31,1.64E-31,0.789961338,0.834836471,1.64E-31,1.64E-31,1.64E-31,1.64E-31,1.64E-31,0.493688512,1.64E-31,1.64E-31
127-08-2,1.144901792,0,2.496312779,2.517640853,0,0,0,0,0,0,0,0,0,0,2.052951808,0.786466684,0.260467363,0.016811498,0.432733268,0.426011308,0.016811498,0.016811498,0.016811498,0.016811498,0.016811498,0.016811498,0.016811498,0.016811498
127-09-3,1.28662962,0,1.058476321,0.789165327,1.038934213,0,0,0,0,0,0,0,0,0,1.04330137,0.203341352,0.958818085,3.77E-06,1.95647811,0.89846322,1.961481412,3.77E-06,3.77E-06,3.77E-06,3.77E-06,3.77E-06,3.77E-06,3.77E-06
127-18-4,0,4,4.654279171,4.521573031,3.482480934,0,0,3.2493267,0,5.073545541,0,0,0,0,4.163534229,0.710421763,1.95E-08,0.546874177,0.442360381,0.494582991,0.354673697,1.95E-08,1.95E-08,0.245358256,1.95E-08,0.247226016,1.95E-08,1.95E-08
127-20-8,0,1.518385738,0,2.594106452,2.217355743,0,0,0,0,0,0,0,0,0,2.109949311,0.545844181,0.000416143,0.406251177,0.000416143,0.493175342,0.716858889,0.000416143,0.000416143,0.000416143,0.000416143,0.000416143,0.000416143,0.000416143
128-03-0,0,2.103585954,6.971780758,5.645927179,0,0,0,0,0,0,0,0,0,0,4.907097964,2.516789944,0.023690644,0.085235624,0.113220166,0.151827303,0.023690644,0.023690644,0.023690644,0.023690644,0.023690644,0.023690644,0.023690644,0.023690644
128-04-1,0,2.159859962,5.329858814,4.329858814,0,0,2.160298422,0,0,0,0,0,0,0,3.494969003,1.594545215,0.022650297,0.176213171,0.129042174,0.218143765,0.022650297,0.022650297,0.17625374,0.022650297,0.022650297,0.022650297,0.022650297,0.022650297
129-00-0,6.159771231,0,6.172999497,5.004869271,7.351656757,2.907959258,0,7.885943518,0,4.473390354,0,0,0,2.305899267,5.282811144,1.994716383,0.181575682,0.005997231,0.181043079,0.198067362,0.116799821,0.098453561,0.005997231,0.085352043,0.005997231,0.184193198,0.005997231,0.005997231
130-15-4,0,0,0,7.721964967,4.971199517,0,2.526988364,0,0,0,6.59702623,0,0,0,5.45429477,2.254674192,0.009485606,0.009485606,0.009485606,0.10670101,0.17292479,0.009485606,0.076171212,0.009485606,0.009485606,0.009485606,0.155613299,0.009485606
131-11-3,4.212672296,0,3.112127999,3.540031231,2.563943388,0,1.490128239,0,0,2.897284151,3.191309245,0,0,0,3.001070936,0.845752167,0.169053217,0.000870017,0.467651934,0.385021167,0.412723701,0.000870017,0.095635195,0.000870017,0.000870017,0.468162812,0.459917917,0.000870017
131-17-9,0,0,4.090367759,5.789337764,0,0,0,4.692427751,0,0,0,0,0,0,4.857377758,0.861412298,5.77E-08,5.77E-08,0.311557503,0.25794527,5.77E-08,5.77E-08,5.77E-08,0.454712328,5.77E-08,5.77E-08,5.77E-08,5.77E-08
131-52-2,6.459875071,0,5.982753816,6.719512381,4.255755088,6.546061218,0,6.39917723,0,5.880091474,0,0,0,0,6.034746611,0.840170912,0.417776874,2.97E-12,0.473926334,0.340640784,0.050463028,0.394563236,2.97E-12,0.432202318,2.97E-12,0.46685781,2.97E-12,2.97E-12
131-55-5,0,0,0,4.318758057,0,6.173837619,0,0,0,4.472243471,0,0,0,0,4.988279716,1.029587344,3.10E-06,3.10E-06,3.10E-06,0.313633658,3.10E-06,0.199675964,3.10E-06,3.10E-06,3.10E-06,0.341741465,3.10E-06,3.10E-06
